,language1_text,language2_text
1234110,"Then said Jesus unto him, Put up again thy sword into his place: for all they that take the sword shall perish with the sword.","Maniring si Yeso jya am, ""Pasoot rana o takzes mo, ta o mangap so tao no takzes am akman sang a mangay da wakwaken no takzes. "
1234111,"Thinkest thou that I cannot now pray to my Father, and he shall presently give me more than twelve legions of angels?","Manngwa, mo jyatenngi yaken? Ta si tawagan ko si Ama am jyabo kaji na manovoyan so makazivo a tinsi a somidong jyaken a. "
1234112,"But how then shall the scriptures be fulfilled, that thus it must be?","Am ji kongmana so sang o nakem ko. Ta makongo so wanjin a yatodey mangononong do ciring a yadomket do Seysyo, do keyyan no makdeng a vazay a mangay jyaken."""
1234113,"In that same hour said Jesus to the multitudes, Are ye come out as against a thief with swords and staves for to take me? I sat daily with you teaching in the temple, and ye laid no hold on me.","Karahan am maniring si Yeso do aro a tao am, ""Kamo mapalolo so takzes a kano sisipzot a yamrakep jyaken? Nyo patpehen yaken do manakaw a tao? Ko mangday a yamangnanao so tao do rako a panaralayan am nyo ji rakpa yaken. "
1234114,"But all this was done, that the scriptures of the prophets might be fulfilled. Then all the disciples forsook him, and fled.","Am o na todey mangononongi no aro a vazay eya am manoyong o ciring da no panoyonoywan na so ciring ni Ama ta do to do Seysyo a yatodey mangononong."" Karahan am peykarokarwan da rana si Yeso no macinanao jya a meyvwak."
1234115,"And they that had laid hold on Jesus led him away to Caiaphas the high priest, where the scribes and the elders were assembled. ",O nimrakep si Yeso a tao am yangay da si Yeso do vahay no panirsirngen no mapatanatanang so nakem da si Ama ta do to a meyngaran so Keyava. Amyan sira do dang o mangnanao no iwawalam ni Ama ta do to a kano kamanrarakehan a meykaygi. 
1234116,"But Peter followed him afar off unto the high priest's palace, and went in, and sat with the servants, to see the end. ",To na macyazizazawi si Yeso ni Pite. Makaranes sira do tezantehed no vahay no panirsirngen da no mapatanatanang so nakem da si Ama ta do to am somdep si Pite a kapacihezsad na do pamzaten da tao a tomita so vazay da ji Yeso no aro a tao. 
1234117,"Now the chief priests, and elders, and all the council, sought false witness against Jesus, to put him to death; ",O panipanirsirngen no mapatanatanang so nakem da si Ama ta do to a kano aro a meykaygi a tao am meykala sira so tao a mangamaog so iraherahet da si Yeso a ciring a iwakwak da sya. 
1234118,"but found none: yea, though many false witnesses came, yet found they none. At the last came two false witnesses, ","Tana aro tao a meykala so iraherahet sya am ji sya makakala. Mownay am maniring o rarwa ka tao am, "
1234119,"and said, This fellow said, I am able to destroy the temple of God, and to build it in three days. ","""Nipanci no tao ang o kabalinas na so yata raralayan ni Ama ta do to a kapatnek na rana sya do ikatlo na araw."" "
1234120,"And the high priest arose, and said unto him, Answerest thou nothing? what is it which these witness against thee? ","To rana meytatanek o panirsirngen no mapatanatanang so nakem da si Ama ta do to. Maniring ji Yeso am, ""Manngwa, yamyan so yamo pasapahen do ciring da no tao a yada iraherahet jimo ang?"" "
1234121,"But Jesus held his peace. And the high priest answered and said unto him, I adjure thee by the living God, that thou tell us whether thou be the Christ, the Son of God. ","Am abo o asa ka ciring a pasapahen na jya ni Yeso. Ipirwa na pacicin no panirsirngen no mapatanatanang so nakem da si Ama ta do to am maniring ji Yeso am, ""Ko na to mancyan o ngaran ni Ama ta do to a yamanci nimo a manci nya jyamen so manoyong rana ciring mo. Manngwa, manoyong ka ya Misayya, Anak na ni Ama ta do to an?"" "
1234122,"Jesus saith unto him, Thou hast said: nevertheless I say unto you, Hereafter shall ye see the Son of man sitting on the right hand of power, and coming in the clouds of heaven.","Maniring si Yeso am, ""Yamanoyong o mo ipanci ang. Am ko pa ipanci jinyo am macipinda sicyaikwaya o kapakacita nyo jyaken a Nipamnekan na ni Ama ta do to a tao a amlisna do wanan na ni Ama ta do to a maciralay do cinalab a meygegcin do karawan."""
1234123,"Then the high priest rent his clothes, saying, He hath spoken blasphemy; what further need have we of witnesses? behold, now ye have heard his blasphemy. ","Mamizing na ori no panirsirngen no mapatanatanang so nakem da si Ama ta do to am to na rana misipisinga o ayob na. Maniring am, ""Na to ngolala si Ama ta do to no ciring na. Taosya rana o kakala ta so karatan na. Tamo nimamimin a yanimakamizing so na iraherahet si Ama ta do to. "
1234124,"What think ye? They answered and said, He is guilty of death. ","Manngo kamo."" Maniring sira am, ""Na kakzeben na kawakwak."" "
1234125,"Then did they spit in his face, and buffeted him; and others smote him with the palms of their hands, ","Karahan am cicippan da o moing na a kapatoki da pa jya kasiplang da sya. Maniring sira am, "
1234126,"saying, Prophesy unto us, thou Christ, Who is he that smote thee?","""Pancyaney, mo Misayya. Sino o yanimbakbak jimo ang."""
1234127,"Now Peter sat without in the palace: and a damsel came unto him, saying, Thou also wast with Jesus of Galilee. ","Amhezsad si Pite do pantaw am amyan so lamlamsoy da a mavakes a mangay jya. Maniring am, ""Imo asyo o yamacihcihza do tao do Cyadidi a Yeso?"" "
1234128,"But he denied before them all, saying, I know not what thou sayest. ","Maniring si Pite a omalalas jya do tangain no aro a tao am, ""Ko jyatenngi o mo ipanci ang."" "
1234129,"And when he was gone out into the porch, another maid saw him, and said unto them that were there, This fellow was also with Jesus of Nazareth. ","Karahan am mangay do ngoso no pazezevngen am macita na pa no asa ka mavakes a lamlamsoy da. Maniring do aro a tao a amyan dang am, ""O tao eyto am kararay na ori no tao do Nasale a meyngaran si Yeso."" "
1234130,"And again he denied with an oath, I do not know the man. ","Maniring si Pite do ikeypirwa na omalalas jya am, ""Ko jyatenngi o tao a nyo ipanci ang."" "
1234131,"And after a while came unto him they that stood by, and said to Peter, Surely thou also art one of them; for thy speech bewrayeth thee. ","Mownay am to da rana limota si Pite no meytatanek do dang a tao. Maniring sira ji Pite am, ""Ka manoyong a kararay da nira ori. Ta yameyyangay o ciriciring nyo."" "
1234132,"Then began he to curse and to swear, saying, I know not the man. And immediately the cock crew. ","Maniring si Pite am, ""Ko jyatenngi o tao ang. No yamalas o ciring ko am cyaha, ta amyan si Ama ta do to a mapasingsingkad jyaken."" Teyka na ori a ciring am tomazokokok o manok. "
1234133,"And Peter remembered the word of Jesus, which said unto him, Before the cock crow, thou shalt deny me thrice. And he went out, and wept bitterly.","Karahan am manakem na rana ni Pite o mina ciring na ni Yeso a manci no, ""Do yanam no manok a tomazokokok am ipitlo ka omalalas jyaken."" Karahan am makowbot rana si Pite a kapeykaoo na omzezezeng rana amlavi."
1234134,"When the morning was come, all the chief priests and elders of the people took counsel against Jesus to put him to death: ",Apnezak am malovot sira o panipanirsirngen no mapatanatanang so nakem da si Ama ta do to a kano kamanrarakehan da no tao do Yotay a meykaygi no kawakwak da si Yeso. 
1234135,"and when they had bound him, they led him away, and delivered him to Pontius Pilate the governor.",Ahapen da si Yeso am vaoden da yangay a itoro do panirsirngen da no Loma a meyngaran so Pilato.
1234136,"Then Judas, which had betrayed him, when he saw that he was condemned, repented himself, and brought again the thirty pieces of silver to the chief priests and elders, ",Katenngan na rana si Yeso no nimanazang nya a meyngaran so Yota a wakwaken da am maneneseh rana. Karahan am mangay na paolin o atlo a poo (30) a nizpi do panipanirsirngen da no mapatanatanang so nakem da si Ama ta do to a kano kamanrarakehan da no tao do Yotay. 
1234137,"saying, I have sinned in that I have betrayed the innocent blood. And they said, What is that to us? see thou to that. ","Maniring am, ""Ko meyraraten a yatodey manazang no inawan no yabo so raraten a tao."" Maniring sira am, ""Vazay mo saon am. Namen macivazay jimo."" "
1234138,"And he cast down the pieces of silver in the temple, and departed, and went and hanged himself. ",Karahan am iwalit na o nizpi do rako a panaralayan a kapakowbot na rana amvitkeh so kataotao na lalavicinen do kayo. 
1234139,"And the chief priests took the silver pieces, and said, It is not lawful for to put them into the treasury, because it is the price of blood. ","O panipanirsirngen no mapatanatanang so nakem da si Ama ta do to am peysinsinmowen da rana o nizpi. Maniring sira am, ""Ngina no inawan na ya. Am ori o ji palovoci sya do kingking a itoro ji Ama ta do to, ta marahet."" "
1234140,"And they took counsel, and bought with them the potter's field, to bury strangers in. ",Meykaygi sira am akmey yasa sira ommya so kasazang da do nihakawan no meyteytanatana tao a mangay da bobwan no ji macikeylyan jira tao. 
1234141,"Wherefore that field was called, The field of blood, unto this day. ","So na todangai sicyaikwaya no yada pancyan no nihakawan ori a ""Nivoyogan no rala no tao."" "
1234142,"Then was fulfilled that which was spoken by Jeremy the prophet, saying, And they took the thirty pieces of silver, the price of him that was valued, whom they of the children of Israel did value; ","O vazay rana ya am yatodey mangononong do mina ciring no panoyonoywan na so ciring ni Ama ta do to a meyngaran so Yedimi. Ta maniring am, ""Nyahap da o atlo a poo (30) a nizpi a nipamnekan da no Isedi a ipalit da so inawan no tao, "
1234143,"and gave them for the potter's field, as the Lord appointed me.","a nipamalit da so nihakawan no meyteytanatana tao. Ori rana am nakenakem na jyaken ori ni Ama ta do to."""
1234144,"And Jesus stood before the governor: and the governor asked him, saying, Art thou the King of the Jews? And Jesus said unto him, Thou sayest.","Yangay da si Yeso do tangain ni Pilato. Maniring jya am, ""Manngwa, panirsirngen da imo no tao do Yotay?"" Maniring si Yeso am, ""Noon, manoyong ori."" "
1234145,"And when he was accused of the chief priests and elders, he answered nothing. ",O iraherahet da sya no panipanirsirngen no mapatanatanang so nakem da si Ama ta do to a kano kamanrarakehan am abo nipasapa na ni Yeso. 
1234146,"Then said Pilate unto him, Hearest thou not how many things they witness against thee? ","Maniring si Pilato jya am, ""Yabo cicilwan mo do da iraherahet jimo a vazay ang?"" "
1234147,And he answered him to never a word; insomuch that the governor marvelled greatly. ,Akman sang ta abo o asa ka ciring a pasapahen na ni Yeso. Ori o nisavasavakan na nya ni Pilato.
1234148,"Now at that feast the governor was wont to release unto the people a prisoner, whom they would. ",Mangday do Iyeci o kato na mangozayan jya no panirsirngen do pamnekan da no tao a mapasaway so asa ka nyaneban da tao. 
1234149,"And they had then a notable prisoner, called Barabbas. ",No kanang am amyan so asa ka nyaneban da meyngaran so Palapa katenngan da ori no tao a tey marahet so iyangay. 
1234150,"Therefore when they were gathered together, Pilate said unto them, Whom will ye that I release unto you? Barabbas, or Jesus which is called Christ? ","Nimalovot o aro a tao. Maniring si Pilato jira am, ""Sino nyo kakzeben a pasawain ko. Si Palapa o pasawain ko an? No si Yeso a ipanci da Misayya o pasawain ko."" "
1234151,For he knew that for envy they had delivered him.,Katenngan ni Pilato o nyahapan da si Yeso a itoro jya do keynanahet da nya.
1234152,"When he was set down on the judgment seat, his wife sent unto him, saying, Have thou nothing to do with that just man: for I have suffered many things this day in a dream because of him. ","Pacicin ni Pilato am manovoy o mavakes na so tao a mangay manci nya jya so kaji na manaptan do abo so kararatan a tao, ta tey manganyahey o tatateynep na. "
1234153,"But the chief priests and elders persuaded the multitude that they should ask Barabbas, and destroy Jesus. ",Am kapasozisozi da so aro a tao no panipanirsirngen no mapatanatanang so nakem da si Ama ta do to a kano kamanrarakehan a manci ni Pilato a mapasaway si Palapa a kawakwak da si Yeso. 
1234154,"The governor answered and said unto them, Whether of the twain will ye that I release unto you? They said, Barabbas. ","Maniring si Pilato jira am, ""Sira rana o yararwa eya am sino jira ya o apyapyahen nyo a pasawain ko."" Maniring sira am, ""Si Palapa."" "
1234155,"Pilate saith unto them, What shall I do then with Jesus which is called Christ? They all say unto him, Let him be crucified. ","Maniring jira si Pilato am, ""Kongwen ko so wanjin si Yeso a da ipanci no tao a Misayya."" "
1234156,"And the governor said, Why, what evil hath he done? But they cried out the more, saying, Let him be crucified.","Maniring sira o aro a tao am, ""Padketen do jyojika."" Maniring si Pilato am, ""Ikongo na mina vazay a marahet."" Meyratateng am ikeykavevek da amlololos no aro a tao a manci no kapadket sya do jyojika."
1234157,"When Pilate saw that he could prevail nothing, but that rather a tumult was made, he took water, and washed his hands before the multitude, saying, I am innocent of the blood of this just person: see ye to it. ","Ileylamdamen na sira ni Pilato am katenngan na rana o kabo na rana no pasapahen na jira ciring, ta ikanyahey na kapeyzavozavoz da no aro a tao. Meyratateng am mangap so ranom a pangain na do tangain no aro a tao a kapavanaw na. Maniring am, ""No si mawakwak ya am cyaha, ta beken a raraten ko, ta monganay jinyo."" "
1234158,"Then answered all the people, and said, His blood be on us, and on our children.","Karahan am akma sirey asa o tao a manci no, ""No si mawakwak o tao ori am cyaha, ta monganay jyamen a kano sivosivovoong namen o mapeyraraten sya."""
1234159,"Then released he Barabbas unto them: and when he had scourged Jesus, he delivered him to be crucified. ",Meyratateng am pasawain na ni Pilato si Palapa a kapanci na rana no tao a somipsipzot ji Yeso a katoro na rana nya jira a padketen do jyojika.
1234160,"Then the soldiers of the governor took Jesus into the common hall, and gathered unto him the whole band of soldiers. ",O imong ni Pilato a itaysang no Loma am yangay da na si Yeso do pantaw no vahay ni Pilato a limoten. 
1234161,"And they stripped him, and put on him a scarlet robe.","Meyratateng am opsowen da o ayob ni Yeso a kapayob da jya so akmey ayob no panirsirngen, "
1234162,"And when they had platted a crown of thorns, they put it upon his head, and a reed in his right hand: and they bowed the knee before him, and mocked him, saying, Hail, King of the Jews! ","kapamalikawag da so tazici a pasakopen da jya a kapakemkem da sya do wanan na so vazit a kapeylilitod da do tangain na meykeykaming nya. Maniring sira am, ""Makapintek a Panirsirngen da no tao do Yotay,"" "
1234163,"And they spit upon him, and took the reed, and smote him on the head. ",a kacicipa da jya a sipsipzotan no vazit so oo. 
1234164,"And after that they had mocked him, they took the robe off from him, and put his own raiment on him, and led him away to crucify him. ",Teyka da peyyaliliman am opsowen da o nipeyyayob da sya akmey ayob no panirsirngen a kapayob da rana so meyngongyod a ayob na a kangay da rana mapadket sya do jyojika.
1234165,"And as they came out, they found a man of Cyrene, Simon by name: him they compelled to bear his cross.","Makowbot sira am makasinmo sira so tao do Cidinay a meyngaran so Simong. Karahan am gacigatan da somabway no jyojika ni Yeso, "
1234166,"And when they were come unto a place called Golgotha, that is to say, a place of a skull, ",a kangay da nya do meyngaran so Keketa. O peypeypangayan na am Yanga no oo no tao. 
1234167,"they gave him vinegar to drink mingled with gall: and when he had tasted thereof, he would not drink. ",Meyratateng am mangap sira so nipazavozan da so kosozi a makopad a ranom a ipeyyop da si Yeso. Am mina kataham na jya a ji na niyop. 
1234168,"And they crucified him, and parted his garments, casting lots: that it might be fulfilled which was spoken by the prophet, They parted my garments among them, and upon my vesture did they cast lots. ",Padketen da rana si Yeso do jyojika am macipangoyongoyot sira amvonong so mina ayob na.
1234169,And sitting down they watched him there; ,Karahan am amlisna sira do dang a omzat jya. 
1234170,"and set up over his head his accusation written, THIS IS JESUS THE KING OF THE JEWS. ","Amyan so nivatvatkan da do kayo a nipayoray da do jyojika a raraten na. O nivatvatkan da ciring am, ""Iya ya am Panirsirngen da no tao do Yotay,"" "
1234171,"Then were there two thieves crucified with him, one on the right hand, and another on the left.",a kapazasing da so rarwa nimanakaw a tao do wanan na kado ozi na a padketen do jyojika.
1234172,"And they that passed by reviled him, wagging their heads, ",O meyhatay jya tao am to da ligaligana o oo da mapasnesnek si Yeso. 
1234173,"and saying, Thou that destroyest the temple, and buildest it in three days, save thyself. If thou be the Son of God, come down from the cross. ","""Ipanci mo asyo o kakava mo so rako a panaralayan a kapakatlo na araw no ipatnek mo sya. No ka manoyong a Anak ni Ama ta do to am avyay pala o kataotao mo. Peyhekas pala do jyojika."" "
1234174,"Likewise also the chief priests mocking him, with the scribes and elders, said, ","O panipanirsirngen da no mapatanatanang so nakem da si Ama ta do to a kano mangnanao no iwawalam ni Ama ta do to a kano kamanrarakehan am akman sang sira meykeykaming nya. Maniring sira am, "
1234175,"He saved others; himself he cannot save. If he be the King of Israel, let him now come down from the cross, and we will believe him. ","""Na mavyay o karwan no tao a na jyatenngi o kataotao na na avyain. No manoyong a Panirsirngen no Isedi am na ji meyhekasi do jyojika. Ta ori o anoyngan ta jya. "
1234176,"He trusted in God; let him deliver him now, if he will have him: for he said, I am the Son of God. ","Na ipeyhanhan si Ama ta do to. Na ipanci o kataotao na Anak no Tao do to. No komwan am citahen ta pala. Manngwa, ala avyain na ni Ama ta do to an?"" "
1234177,"The thieves also, which were crucified with him, cast the same in his teeth. ",Akman sang sira o yamacitazing jya do jyojika nimanakaw a tao a mapeyleylak sya.
1234178,Now from the sixth hour there was darkness over all the land unto the ninth hour. ,Meyigen o araw am mina todakedep o teyrahem so atlo a ka vatvatek. 
1234179,"And about the ninth hour Jesus cried with a loud voice, saying, Eli, Eli, lama sabachthani? that is to say, My God, my God, why hast thou forsaken me? ","Ikatlo na ka vatvatek do makoyab am amlololos si Yeso. Maniring am, ""Idi, Idi, lama sapahetani."" O peypeypangayan na am, ""Mo Ama do to, mo Ama do to, mo peymakarwan jyaken."""
1234180,"Some of them that stood there, when they heard that, said, This man calleth for Elias. ","Maniring sira o makamizing sya tao am, ""Na tawagan si Idiya."" "
1234181,"And straightway one of them ran, and took a spunge, and filled it with vinegar, and put it on a reed, and gave him to drink. ",Amyan so asa ka tao a mina to malalayo a mangay mangap so akmey tapaik a katahem na sya do makopad a ranom a kapalibed na sya do anaro a avyao a itoro ji Yeso a ipeyyop na sya. 
1234182,"The rest said, Let be, let us see whether Elias will come to save him.","Maniring sira o karwan no tao am, ""Nanalahen ta pala. Ala mai si Idiya mahap sya ang."" "
1234183,"Jesus, when he had cried again with a loud voice, yielded up the ghost. ",Ipirwa na kalolos ni Yeso am mazavat o inawan na.
1234184,"And, behold, the veil of the temple was rent in twain from the top to the bottom; and the earth did quake, and the rocks rent; ",No kanang am o bengbeng no rako a panaralayan a milakayob am mina todapising a kapeykanini na kapeykezi no pongow. 
1234185,"and the graves were opened; and many bodies of the saints which slept arose, ",So mina to na iwangi no heseb da a mina todavyai rana no amraralay ni Ama ta do to a tao. 
1234186,"and came out of the graves after his resurrection, and went into the holy city, and appeared unto many.",Mirwa mavyay si Yeso am karwan da o heseb da a mangay rana do Yelosaleng. So ikaro no tao a nimakacita sira ang. 
1234187,"Now when the centurion, and they that were with him, watching Jesus, saw the earthquake, and those things that were done, they feared greatly, saying, Truly this was the Son of God. ","Macita na no panirsirngen no itaysang no Loma kano kararay na nimamzat ji Yeso o nimeykanini a kano makakaday a vazay am manyahey sira. Maniring sira am, ""Yamanoyong ya Anak no Tao do to."""
1234188,"And many women were there beholding afar off, which followed Jesus from Galilee, ministering unto him: ",Amyan dang so aro a mavakes a makacita sya a macyatovang jya. Sira rana am apo sira do Cyadidi a nimacihza ji Yeso a mapeyveyveken sya. 
1234189,"among which was Mary Magdalene, and Mary the mother of James and Joses, and the mother of Zebedee's children.",O amyan do dang am Matelyan Madiya kano asa ka Madiya a ina da Yake a kani Yoseyvo a kano mavakes ni Sipitay.
1234190,"When the even was come, there came a rich man of Arimath&#230; a, named Joseph, who also himself was Jesus' disciple: ",Maseyrem rana am amyan so meynakem a tao a nimapo do Adimatay a meyngaran so Yoseyvo. Iya rana am nimacinanao ori ji Yeso. 
1234191,"he went to Pilate, and begged the body of Jesus. Then Pilate commanded the body to be delivered. ","So nyangay na ji Pilato a manci no kakas na so kataotao ni Yeso. Karahan am manovoy si Pilato so lamlamsoy na a manci no kapya na mangay da hapen no kataotao ni Yeso, "
1234192,"And when Joseph had taken the body, he wrapped it in a clean linen cloth, ","a kahap na rana sya ni Yoseyvo a kapongos na jya no malavang a milakayob, "
1234193,"and laid it in his own new tomb, which he had hewn out in the rock: and he rolled a great stone to the door of the sepulchre, and departed. ","a mey pakakasahen do nidokdokan da rako a mao a akmey azcip. Ori rana am vayo pa ori a nidokdokan na, a kalolog na so rako a vato a pazevngen na do ngoso na a kangay na rana. "
1234194,"And there was Mary Magdalene, and the other Mary, sitting over against the sepulchre.",Si Matelyan Madiya kano asa ka tao a meyngaran si Madiya am amhezsad sira do katovangan no ngoso no heseb ni Yeso.
1234195,"Now the next day, that followed the day of the preparation, the chief priests and Pharisees came together unto Pilate, ",Ikadwa na araw am araraw no ipeywalam no tao do Yotay. O panipanirsirngen no mapatanatanang so nakem da si Ama ta do to a kano tao a macyagom do Vadisay am mangay sira ji Pilato. 
1234196,"saying, Sir, we remember that that deceiver said, while he was yet alive, After three days I will rise again. ","Maniring sira am, ""Mo maran, namen pa manakem o ciring no yamangalalas a tao no kavyay na pa manci no, 'Ikatlo na araw am mavyay ko pa.' "
1234197,"Command therefore that the sepulchre be made sure until the third day, lest his disciples come by night, and steal him away, and say unto the people, He is risen from the dead: so the last error shall be worse than the first. ","Am ori o pancyan mo no tao a makapzat do heseb na so katlo araw a kaji da makatakawan so kataotao na no macinanao jya, ta todey mancyan do tao o kanimirwa na mavyay. Ta manginanawa o ciring da a malalas pa kano ciring na no kakwa."" "
1234198,"Pilate said unto them, Ye have a watch: go your way, make it as sure as ye can. ","Maniring jira si Pilato am, ""Palolo kamo so mamzamzat a itaysang kapakapya nyo a mamzat do heseb na."" "
1234199,"So they went, and made the sepulchre sure, sealing the stone, and setting a watch.",Karahan am pangayan da so itovil da jya do vato a somengseng do ngoso no heseb na a kato da rana vezedan do dang no itaysang a mamzat do heseb na.
1234200,"In the end of the sabbath, as it began to dawn toward the first day of the week, came Mary Magdalene and the other Mary to see the sepulchre. ",Madagdag do niciyo do nikavitos no ipeywalam no tao am meyheza sira Matelyan Madiya kano asa ka tao a meyngaran si Madiya mangay do heseb ni Yeso a mangay tomita sya. 
1234201,"And, behold, there was a great earthquake: for the angel of the Lord descended from heaven, and came and rolled back the stone from the door, and sat upon it. ","Makarahan am to meykanini a kapeygegcin no tinsi ni Ama ta do to a apo do teyngato a kalolog na no rako a vato a nipasengseng da do heseb na, kalisna na jya. "
1234202,"His countenance was like lightning, and his raiment white as snow: ",O kataotao na am to maniray. O talili na am akma raney otab no awa so kalavalavang. 
1234203,"and for fear of him the keepers did shake, and became as dead men. ",Pandan da rana amzikzik a manyahey no mamzat do heseb na tao. So nikazyazikaz da do teyrahem a akmey nimawakwak a tao. 
1234204,"And the angel answered and said unto the women, Fear not ye: for I know that ye seek Jesus, which was crucified. ","Maniring o tinsi do mavavakes am, ""Ji kamo anyahey. Ko katenngan inyo a yakomala si Yeso a nipadket da do jyojika. "
1234205,"He is not here: for he is risen, as he said. Come, see the place where the Lord lay. ","Yarana ji ngyan do jya, ta na nipangononongan o ciring na a yanimirwa rana yamavyay. Sijya kamo a kacita nyo so yada nipangayan sya, "
1234206,"And go quickly, and tell his disciples that he is risen from the dead; and, behold, he goeth before you into Galilee; there shall ye see him: lo, I have told you. ","a kangay nyo na manci nya do macinanao jya, ta yarana nimirwa mavyay. So ipanmanma na mangay do Cyadidi a ka ninyo. Cyaha, ta to nyo na cita do dang. Peyyanen nyo do onowned nyo o ko nipanci jinyo a ciring ang."""
1234207,And they departed quickly from the sepulchre with fear and great joy; and did run to bring his disciples word.,Karahan am meybebezbezan sira komaro rana do heseb na ang. No mangay kasaray da am mangay kanyahey da a malalayo a mangay do macinanao jya. 
1234208,"And as they went to tell his disciples, behold, Jesus met them, saying, All hail. And they came and held him by the feet, and worshipped him. ","Meyratateng am to da cita si Yeso do rarahan. Maniring jira am, ""Kokay kamo."" Am ori o nipeypanam da mangay a omyapet so ai na amraralay nya. "
1234209,"Then said Jesus unto them, Be not afraid: go tell my brethren that they go into Galilee, and there shall they see me.","Maniring jira si Yeso am, ""Ji kamo anyahey. Angay kamo na kapanci nyo nya do karwan nyo a mangay do Cyadidi. Cyaha, ta macita da yaken do dang."""
1234210,"Now when they were going, behold, some of the watch came into the city, and shewed unto the chief priests all the things that were done. ",Amyan pa sira do rarahan o mavavakes am o tatasa jira do nimzat do heseb na itaysang am nimangay sira do ili a kapanci da no niyapoyapwan no vazay na ni Yeso do panipanirsirngen no mapatanatanang so nakem da si Ama ta do to. 
1234211,"And when they were assembled with the elders, and had taken counsel, they gave large money unto the soldiers, ",Teyka sira meysirisiring o panipanirsirngen no mapatanatanang so nakem da si Ama ta do to a kano kamanrarakehan da no tao do Yotay am ipanta da sira so aro a nizpi. 
1234212,"saying, Say ye, His disciples came by night, and stole him away while we slept. ","Maniring sira am, ""Si maniring kamo am, 'O macinanao ji Yeso am sira nimai no kamahep a da katayo so kataotao ni Yeso do namen itkeh.' "
1234213,"And if this come to the governor's ears, we will persuade him, and secure you. ","Cyaha, ta si mamizing no panirsirngen am yagom namen inyo kaji na oyyan ninyo."" "
1234214,"So they took the money, and did as they were taught: and this saying is commonly reported among the Jews until this day.",Meyratateng am ahapen da o nizpi no itaysang. So to da mangozai do ciring da. O akman rana sang a ciring am yatodavangovangon a yada peyyamyamizngan no tao do Yotay a yato ngai sicyaikwaya.
1234215,"Then the eleven disciples went away into Galilee, into a mountain where Jesus had appointed them. ",Makaranes sira o asa so ikakarwan a macinanao jya do Cyadidi am mangay sira do nipamnekan ni Yeso a angayan da tokon. 
1234216,"And when they saw him, they worshipped him: but some doubted. ",Macita da si Yeso am meylilitod sira amraralay nya. Am tatasa pa jira o mapeykarwa pa so onowned. 
1234217,"And Jesus came and spake unto them, saying, All power is given unto me in heaven and in earth.","Omasngen jira si Yeso am maniring jira am, ""Na rana nimimin ni Ama ta do to o oyowyat do teyngato a kado teyrahem a yanitoro jyaken. "
1234218,"Go ye therefore, and teach all nations, baptizing them in the name of the Father, and of the Son, and of the Holy Ghost:","Am ori o yangay nyo do peycyamahamahatawan na a mapanop so tao a omanoyong jyaken, a kahap nyo so ngaran ni Ama ta do to a kano Anak na kano Seyzi a tomaktak jira, "
1234219,"teaching them to observe all things whatsoever I have commanded you: and, lo, I am with you alway, even unto the end of the world. Amen.","a kananao nyo sira a omahap so makakaday a yako ninanao jinyo. Am manakem nyo o kaji ko macisyayan jinyo a mangay do kaidan no karawan."""
1234220,"The beginning of the gospel of Jesus Christ, the Son of God; ",O Mapasaray a Ciriciring na ni Yeso Kizisto a Anak na ni Ama ta do to am oya o niyapoyapwan na. 
1234221,"As it is written in the prophets, Behold, I send my messenger before thy face, Which shall prepare thy way before thee.","O panoyonoywan na so ciring ni Ama ta do to a tao a meyngaran so Isayya am maniring do nivatvatkan na vakong am, ""Cita pala o yako tovoin a meylimwang no ciring ko an. Iya rana ori am mamanong nimo a meywadwad so rarahan mo."
1234222,"The voice of one crying in the wilderness, Prepare ye the way of the Lord, Make his paths straight.","Amyan so tao a omlololos do kabwan no nihakawan no tao a manci no, 'Inyo rana am wadwadan nyo o rarahan no Panirsirngen ta, ikatazineng na rana no pangonongan na.'"""
1234223,"John did baptize in the wilderness, and preach the baptism of repentance for the remission of sins. ","So niyan na ni Yowani do kabwan no nihakawan no tao a manaktak so tao a kapangnanao na. Maniring am, ""Karwan nyo o peyraratenan nyo a kataktak ko jinyo. Ta ori o vonasan na sya ni Ama ta do to so raraten nyo."" "
1234224,"And there went out unto him all the land of Jud&#230; a, and they of Jerusalem, and were all baptized of him in the river of Jordan, confessing their sins. ",Aro tao a nimapo do peycyeylilyan na do Yotay a kado Yelosaleng a mangay do tangain na ni Yowani. Sira rana am ipanci da o raraten da. Am ori o nitaktakan na jira ni Yowani do ayo a meyngaran so Yotan.
1234225,"And John was clothed with camel's hair, and with a girdle of a skin about his loins; and he did eat locusts and wild honey; ",Meyyayob si Yowani so niparing da a bobow no baka a kapeyyabtek na so kolit no baka a kakan na so zozon a kano maganinem a amyan do vahay no tapipi. 
1234226,"and preached, saying, There cometh one mightier than I after me, the latchet of whose shoes I am not worthy to stoop down and unloose. ","Maniring am, ""O manownowjyan pa ka nyaken am mowyowyat pa ka nyaken. Si meylologod ko a omovay so bedbed no tokap na am abo pacicingayan ko jya. "
1234227,I indeed have baptized you with water: but he shall baptize you with the Holy Ghost.,"Ranom o ko itaktak jinyo. Am iya rana am taktakan na inyo no Seyzi."""
1234228,"And it came to pass in those days, that Jesus came from Nazareth of Galilee, and was baptized of John in Jordan. ",Makarahan am mai si Yeso a apo do Nasale a ili a macinapnap do Cyadidi kataktak na ji Yeso ni Yowani do ayo a meyngaran so Yotan. 
