Book_Code,Chapter,Verse,Text
MAT,2,8,"Manjari dina'ak ne siye hap Betlehem we' si Herod, pa'inne, ""Pīka'am, pihahun bi te'ed nakanakin. Bang takasuwa'bi ne nakanakin, akahanun bi ku duk ku isab tapīmudji iye."""
MAT,2,9-10,"Manjari, pagubus sultanin missā, lumengngan ne me' a'a amban silangan miya'an. Sābude maglengnganin, takitede balik pote'an bakas takitede si lahat silanganin. Pagkitede pote'anin sinna te'ed siye manamal. Patuhut siye si pote'anin, ubus bu pahali pote'anin si atag pala'ihan nakanakin. "
MAT,2,11,"Ubus padiyalem siye si luma' miya'an duk takitede nakanakin duk sa'inen Mariyam. Pasujud siye duk pinudji we' de nakanakin. Lukade pangisihanden duk urungande iye bulawan, kamanyan duk isellan bengngi inēnan mira."
MAT,2,12,"Ubus inin inakahan siye we' Tuhanin diyalem taginepde, ga'i siye dina'ak balik pīpu si Herod. Manjari mole' siye, nuhut lān seddili."
MAT,2,13,"Manjari paglumikut ne siye, paguwa' mala'ikat Tuhanin pu si Yusup diyalem taginepne, pa'inne, ""Iyu' sōng da'ak si Herod piniha nakanakin dina'ak pinapatey. Donga' kew, eddo'un nakanakin duk Mariyam, sa'inen, bu lahi ka'am hap lahat Misil. Patenna' ka'am la'i samanta'an ga'i pe ka'am da'akku tahala' billa'i."""
MAT,2,14,"Manjari donga' ne si Yusup, ineddo' we' ne nakanakin duk Mariyam bu tahala' ne siye hap lahat Misil sangem miya'an. "
MAT,2,15,"Patenna' siye la'i sampay matey si Herod. Tuman ne lapal Tuhan tasulat Nabi Hosea dem kitabin, pina'in, ""Da'akku pitu anakkun amban lahat Misil."""
MAT,2,16,"Manjari pagkata'uhan si Herod we' inakkalan hati' iye we' me' a'a amban silanganin, astel iye manamal. Da'akne pinapatey kēmon nakanak lella duwen tahun sampay pe kulang amban duwen tahun umulden la'i si lahat Betlehem duk si me' kalahatan matapit si Betlehemin, pegge' bakas inakahan iye we' me' a'a amban silanganin bang sumiyan paguwa' pote'anin. Ubus pinapatey ne me' mākanakin. "
MAT,2,17,"Na, tuman bakas pina'in Nabi Jeremiyahin, pa'inne, "
MAT,2,18,"""Niya' suwala takale si lahat Rama magmatey. Nāring te'ed si Rakel sabab me' anaknen. Ga'i iye ngatu pinahemokan pegge' matey ne me' anaknen."""
MAT,2,19,"Manjari pagubus ne matey si Herod, paguwa' ne isab mala'ikat Tuhanin pu si Yusup pataginep si iye la'i si lahat Misil. Pa'in mala'ikatin, "
MAT,2,20,"""Donga' kew, eddo'un nakanakin duk Mariyam, sa'inen, duk balik ka'am pīsi lahat Isra'il, pegge' ubus ne matey me' mabaya' mapatey nakanakin."" "
MAT,2,21,"Manjari donga' ne iye ngeddo' nakanakin duk Mariyam, duk balik ne siye pīsi lahat Isra'il."
MAT,2,22,"Saguwa' pagkale si Yusup we' paganti' magsultan la'i si lahat Yahudiya anak si Herodin inēnan Alkilas, tinalew iye hap pī. Inakahan iye balik dem taginepne, dina'ak siye pīhap lahat Jalil. "
MAT,2,23,"Hangkan hep pīsiye la'i duk patenna' siye si puweblo inēnan Nasaret. Na, tuman binissāme' kanabihanin sabab Almasi, pa'inde, ""Inēnan iye a'a Nasaret."""
MAT,3,1,"Manjari, masa miya'an tekka Yahiya magpandi-pandi a'ahin si lahat makagindew-gindew si Yahudiya. Ekka a'a hap pīsi iye duk magmahalayak iye, pa'inne, "
MAT,3,2,"""Pagsusunanun bi dusebin duk lebbahanun bi ne, pegge' sōng pitu Tuhanin magbaya' si kite bi."" "
MAT,3,3,"Bakas inaka we' Nabi Isaya sabab Yahiya inin, pa'inne, ""Niya' a'a maglingan dem lahat makagindew-gindew. Iye inin pina'innen, 'Sōng tekka ne Panuhutanin. Palanu'un bi lān palabeyannen. Pabentelun bi lān tinuhutnen.'"""
MAT,3,4,Semmek Yahiyahin bulu unta' tinennun duk kanditnen kuwit sapi'. Kinakannen me' dulu duk bohe' buwani. 
MAT,3,5,Hap pīsi iye me' a'ahin amban Awrusalam duk amban tibu'ukan lahat Yahudiya duk amban me' kalahatan si bihing bohe' Jordan. 
MAT,3,6,Magbennal siye si me' duseden duk pinandi siye we' Yahiya dem bohe' Jordan.
MAT,3,7,"Niya' isab me' Pariseo duk me' Sadduseo hap pī, me' nakura' āgama siye. Pagkitene ekka Pariseo duk me' Sadduseo pīmakipandi si iye, pa'inne, ""Ka'am iyan, addatbin kuwe' addat sawe pangakkal. Kannalbi hatu we' ga'i ka'am tewwa' mulka' Tuhan sōng matekkahin bang ka'am pinandi. "
MAT,3,8,Hinangun bi hinangan mahāpin duk takite we' tayikutanbi ne dusebin. 
MAT,3,9,"Da'a ka'am ngandel we' ga'i ka'am legga Tuhanin sewukat ne ka'am tubu' Apu' Ibrahim. Akahante ka'am, bisan me' batu inin tahinang Tuhanin du me' tubu' Apu' Ibrahim. "
MAT,3,10,Kuwe' dalil kayu ka'am sōng tinebbengan si gamutne. Kēmon kayu mangga'i magbuwa' mahāpin tinebbengan duk ilakasan dem ebbut ineggas. 
MAT,3,11,"Pinandi ka'am we' ku duk bohe' duk takite we' magsusun ne ka'am duk lebbahanbi dusebin. Saguwa' niya' paturul pitu si aku, balakatan pe iye amban aku. Ga'i ku bisan pata' mo'o tehompa'nen. Iye inin seddili pamandine ka'amin. Niya' ka'am papīhanne Niyawa Sutsihin duk sinduwehin pandine duk ebbut. "
MAT,3,12,"Pagpa'ilne me' a'a mahāpin duk me' a'a mala'atin. Kuwe' iye dalil a'a magpalid paley, pagpa'ilne linggasin duk apahin. Me' linggasin enna'ne pinadem lukung saguwa' apahin eggasne dem ebbut ga' niya' kapalemne."""
MAT,3,13,"Manjari lumengngan si Isa amban lahat Jalil hap bohe' Jordan, duk makipandi iye pu si Yahiya. "
MAT,3,14,"Saguwa' ga'i mabaya' si Yahiya, pa'inne, ""We'ey kew pitu makipandi si aku? Subey ka'u mamandi akuhin."" "
MAT,3,15,"Saguwa' nambung si Isa, pa'inne, ""Pīhun ne, pandihun ne ku kuwe'itu pegge' subey te'ed tuhutte kēmon panganda'akan Tuhanin."" Ubus sinulut ne si Isa we' Yahiya. "
MAT,3,16,Pagubus si Isa pinandi paguwa' iye amban dem bohe'. Manjari paluka langitin duk takitene Niyawa Tuhanin kuwe' bantuk assang duwa'i amban surga' duk padapu' si iye. 
MAT,3,17,"Niya' isab suwala amban surga' missā, pa'inne, ""Inin Anakku kalasahanku. Asal kasulutan ku te'ed si iye."""
MAT,4,1,Manjari bino'o si Isa we' Niyawa Sutsihin hap lahat makagindew-gindew supaya iye tasassat we' nakura' seyitanin. 
MAT,4,2,Pagla'i si Isa ga' iye mangan ampatpū' ellew duk ampatpū' sangem. Pagpuwas miya'an inusan ne iye. 
MAT,4,3,"Manjari tekka nakura' seyitanin duk pa'inne pu si Isa, ""Bang bennal kew te'ed Anak Tuhanin, da'akun me' batu inin manjari kinakan."" "
MAT,4,4,"Nambung si Isa, pa'inne, ""Tasulat dem kitab, pina'in, 'Duma'in hadja kinakan maka'ellum manusiya'in saguwa' iye maka'ellum manusiya'in me' bissāTuhanin.'"""
MAT,4,5,Ubus miya'an bino'o iye we' nakura' seyitanin hap Awrusalam duk pinatengge iye diyata' būngan langgal hadjehin. 
MAT,4,6,"Pa'in nakura' seyitanin, ""Bang bennal kew te'ed Anak Tuhanin, palabo' kew bittu'u, pegge' tasulat du dem kitab pina'in, 'Da'ak Tuhanin kew inipat si me' mala'ikatnen duk tayakde kew supaya bisan bettisnun ga'i peddi'an we' batu.'"""
MAT,4,7,"Pa'in si Isa, ""Niya' isab tasulat sa inin, 'Da'a suleyanun Tuhanin, Panuhutannun.'"""
MAT,4,8,"Pagubus miya'an, bino'o iye we' nakura' seyitanin diyata' punu langkew manamal. Pinakitehan si iye we' nakura' seyitanin kēmon kalahatan dem dunyahin duk alata'den duk balakat nakura'den. "
MAT,4,9,"Pa'in nakura' seyitanin pu si Isa, ""Kēmon inin pangurungku ka'u bang kew pasujud duk nambahayang si aku."" "
MAT,4,10,"Pa'in si Isa, ""Tahala' kew, seyitan, pegge' tasulat dem kitab, pina'in, 'Subey ka'am pasujud si Tuhan Panuhutanbin duk subey hadja iye dendangan sinambahayangbin.'"""
MAT,4,11,Ubus miya'an tahala' ne nakura' seyitanin duk tekka me' mala'ikatin ngahatul iye.
MAT,4,12,"Manjari inin, pagkale si Isa we' kinalabusu Yahiya, pīiye si lahat Jalil. "
MAT,4,13,"Ga' iye patenna' si Nasaret, saguwa' pīiye patenna' si Kapernaum, puweblo si bihing lamew Jalil la'i si lahat Sebulun duk Naptali. "
MAT,4,14,"Tuman ne binissāNabi Isaya dem kitabin, pa'inne, "
MAT,4,15,"""Lahat Sebulunin duk lahat Naptalihin tudju seddepan duk si dambiya' bohe' Jordan inēnan isab lahat Jalil, magsewusaget me' kabangsahan mala'ihin."
MAT,4,16,"Me' a'a mapatenna' dem kalindemanin makakite danta' sahaya manamal. Tekka ne danta'in si me' a'a dem kalindemanin, me' matinalew mamateyin."""
MAT,4,17,"Manjari inin, magtagna' ne si Isa magmahalayak, pa'inne, ""Pagsusunanun bi dusebin duk lebbahanun bi ne, pegge' sōng pitu Tuhanin magbaya' si kite bi."""
MAT,4,18,"Manjari lumengngan-lengngan si Isa la'i si susulan lamew Jalil. Sasangne malumengnganin, niya' takitene duwangan magpungtina'i. Dambuwa'in si Simon, inēnan isab iye Petros duk dambuwa'in inēnan Andariyas. Magpokot siye la'i dem lamew, pegge' siye me' a'a magkenna. "
MAT,4,19,"Manjari pa'in si Isa si siye, ""Dayi' ka'am nuhut aku. Bahanbin mageddo'-eddo' kenna. Saguwa' bang ka'am nuhut aku, tolo'ante ka'am mageddo'-eddo' a'a pinatuhut si aku."" "
MAT,4,20,Magtawus inambanan we' de me' pokotden duk nuhut siye si Isa.
MAT,4,21,"Palanjal ne si Isa. Niya' isab takitene duwangan magpungtina'i disi Yakub duk Yahiya, me' anak si Sebedehin. Dem bangka' siye duk samaden, maghatul pokotden. Ilinganan siye we' si Isa duk bino'o we' ne. "
MAT,4,22,Magtawus du isab siye nuhut. Inambanan we' de samaden duk bangka'den.
MAT,4,23,Manjari ilatag we' si Isa lahat Jalilin duk magusihat iye si me' kalanggal-langgalan duk magmahalayak aka-aka hāp sabab pagbaya' Tuhanin. Pinakole' we' ne me' a'a masakihin. Bisan ine-ine sakiden pinakawuli' we' ne. 
MAT,4,24,"Manjari bawag ne si Isa si kēmon kalahatan si Siriya. Hangkan bino'o isab we' me' a'ahin pīpu si Isa kēmon a'a masakihin, me' mapeddi'anin duk me' a'a pasayedan seyitanin, me' binabuy-babuyin duk me' a'a mamatey barannen. Kawuli'an siye kēmon we' si Isa. "
MAT,4,25,"Tungan-tunganne, ekka a'a nuhut iye, me' a'a amban lahat Jalil, amban me' sampū' puweblo, amban Awrusalam duk Yahudiya duk amban dambiya' bohe' Jordan."
MAT,5,1,"Manjari pagkite si Isa me' a'a mabanesin, pataked iye diyata' kūd duk ningkolo' iye. Patapit si iye me' tindegnen."
MAT,5,2,"Magusihat iye si siye, pa'inne, "
MAT,5,3,"""Hāp pe me' a'a mangata'uhan we' ga'i kasulutan Tuhanin si siye bang ga'i siye ngandel si iye, pegge' pagbaya'an du siye we' Tuhanin."
MAT,5,4,"Hāp pe me' a'a madukkahin, pegge' pinahemokan du siye we' Tuhanin."
MAT,5,5,Hāp pe me' a'a madiyawa' ateynen pegge' tasangkade du kahāpan pananggup Tuhanin.
MAT,5,6,"Hāp pe me' a'a mamabaya' manuhut kabaya'an Tuhanin, pegge' dinuhulan du siye."
MAT,5,7,"Hāp pe me' a'a mama'ase' si sawe'den, pegge' kina'ase'an du isab siye we' Tuhanin."
MAT,5,8,"Hāp pe me' a'a mabentel dem ateyden, pegge' magkite du siye duk Tuhanin."
MAT,5,9,"Hāp pe me' a'a maghāp sawe'den, pegge' inēnan du siye anak Tuhanin."
MAT,5,10,"Hāp pe me' a'a bininasa sabab panuhutde panganda'akan Tuhanin, pegge' pagbaya'an siye we' Tuhanin."
MAT,5,11,"""Hāp pe ka'am bang ka'am binissā-bissāhan, duk pinapeddi'an duk ilimutan bu ga'i to'o pegge' nuhut ka'am aku. "
MAT,5,12,"Magkēg ka'am manamal pegge' hadje panumbas ka'amin si surga'. Pegge' sa miya'an du hep isab paminasa si me' kanabihan matu'uley."""
MAT,5,13,"""Ka'am manuhut akuhin, kuwe' asin du ka'am si kēmon manusiya'. Saguwa' bang asinin ga' ne niya' lessane, ga'i ne ma'asin balik. Ga' ne niya' gunane. Ubus ilakasan hadja duk di'ik-di'ikan a'a."
MAT,5,14,"""Ka'am manuhut akuhin, kuwe' danta' du ka'am si kēmon manusiya'. Bang puweblohin diyata' kūd, takite du we' me' a'ahin. "
MAT,5,15,Ga' niya' mekketan payita'an bu lekkebanne duk palanggana saguwa' bettadne diyata' tengenanne duk danta' kēmon dem luma'in. 
MAT,5,16,"Damikkiyan isab ka'am subey ngurung danta' si manusiya'. Hātinen maghinang ka'am hāp, supaya takite me' a'ahin me' hinanganbi mahāpin duk pudjide du Samabi si surga'in."""
MAT,5,17,"""Da'a ka'am magpikil we' hangkan ku pitu supaya ga'i ne binali sara' si Musahin duk me' panolo' kanabihanin. Ga'i ku pitu ngānan sara'in duk me' panolo' kanabihanin saguwa' supaya tapahāti te'ed bang ine hātinen. "
MAT,5,18,"Sabennal akahante ka'am, samanta'an tu'u pe dunyahin duk langitin, ga' niya' bisan dambuwa' batang duk dambuwa' balis inānan amban sara'in. Ga'i makajari we' ga'i binali sara'in samanta'an ga' pe kiyamat. "
MAT,5,19,"Hangkan sine-sine ngalanggalan sara'in, bisan me' sara' ga' niya' tantu baline, duk tolo'anne isab sinduwehin ngalanggalanne, iye du madiyawa' te'ed dem pagbaya'an Tuhanin. Saguwa' sine-sine nuhut sara'in duk tolo'anne isab sinduwehin nuhut sara'in, langkew iye si pagbaya'an Tuhanin. "
MAT,5,20,"Akahante ka'am, bang pagtuyu'bi manuhut panganda'akan Tuhanin ga'i palabi amban pagtuyu' me' guru si sara' āgamahin duk me' Pariseohin, ga'i du ka'am tapīdem pagbaya'an Tuhanin."""
MAT,5,21,"""Bakas takalebi sabab panolo' si me' a'a dehelluhin, pina'in, 'Da'a kew mapatey. Sine-sine mapatey subey hinukum.' "
MAT,5,22,"Saguwa' aku, pa'inku: sine-sine astel si sawe'nen subey hinukum, duk sine-sine magpa'in si sawe'ne, 'Babbal kew!' subey bino'o si huwis, duk sine-sine magpa'in si sawe'ne, 'Dupang kew te'ed, ga' niya' kagunahannu!' siya-siya iye hinukum pinadem ebbut narka'. "
MAT,5,23,"Bang kew la'i si langgal sōng nambahayang bu ta'essebnu we' peddi' atey sawe'nun si ka'u, "
MAT,5,24,"pīkew dahu' maghāp duk sawe'nun, meke kew pībalik nambahayang."
MAT,5,25,"""Bang niya' a'a nuntutan ka'u, bo'ohun ne iye maghāp sasangbi pe si lān hap pīsi paghukuman. Pegge' bang la'i ne ka'am si paghukuman, kaw kew da'ak hukumin ineddo' si pulis bu pinadem kalabusu kew. "
MAT,5,26,"Sabennal akahante kew, we' ga'i te'ed kew lumuwas billa'i samanta'an ga'i tapuwasannu kēmon pinamulta si ka'uhin. Bisan dambuwa' sīn ga'i kakulangan."""
MAT,5,27,"""Bakas takalebi isab panolo' inin, pina'in, 'Da'a kew magjina.' "
MAT,5,28,"Saguwa' aku, pa'inku: sine-sine mayam si dende bu tapikilnen la'at, kapagjina ne iye duk dendehin dem ateyne. "
MAT,5,29,"Bang matanu kanawanin mamo'o ka'u magdusehin, lebbahanun pagdusenun. Dalilnen kuwe' du ugitannu matanun bu ngalakasanne. Hāp pe bang ga' niya' matanu dambiya', amban kēmon barannun tinimanan pīdem narka'. "
MAT,5,30,"Duk bang tangannu kanawanin mamo'o ka'u magdusehin, lebbahanun pagdusenun. Dalilnen kuwe' du putukannu tangannun bu ngalakasanne. Hāp pe bang putuk tangannu dambiya'in, amban kēmon barannun pinadem narka'."""
MAT,5,31,"""Niya' isab panolo', pina'in, 'Sine-sine nimanan andanen subey niya' sulat pagpilmahande duk kata'uhan we' magbutas ne siye.' "
MAT,5,32,"Saguwa' aku, pa'inku: bang lellahin nimanan andanen, bu ga' bakas magjina andanen, lellahin jānnen hangkan magjina dendehin bang magella iye balik. Duk sine-sine maganda si iye magjina du isab."""
MAT,5,33,"""Bakas takalebi isab sabab panolo' si me' a'a dehelluhin, pina'in, 'Da'a ka'am napa bang ga'i to'o. Duk subey tumananbi bang niya' sanggupbi si pakalehan Tuhanin.' "
MAT,5,34-35,"Saguwa' aku, pa'inku: bang ka'am nanggup ine-ine, da'a ka'am napa nabbut surga'in, pegge' la'i paningkolo'an Tuhanin. Da'a ka'am napa nabbut dunyahin, pegge' inin pahalihan bettis Tuhanin. Da'a ka'am napa nabbut puweblo Awrusalamin, pegge' inin puweblo inantanan Sultan Mabalakatanin. "
MAT,5,36,"Da'a ka'am napa, kuwe' upama pa'inbi, 'Muwekka' kōkkun bang ga'i to'o!' pegge' duma'in ka'am mangahinang baranbin. Bisan da lamba kōkbin, ga'i du ka'am ta'u matomo'ne pina'ittem atawa pinapote'. "
MAT,5,37,"Pa'inun bi hadja, 'Awe'' atawa, 'Ga'i.' Ine-ine panambabi supaya ka'am kinahagad, iyan amban nakura' seyitanin ne."""
MAT,5,38,"""Bakas takalebi panolo' inin, pina'in, 'Bang niya' a'a makapagka'at mata sawe'ne, subey isab pinagka'at matanen, duk bang niya' a'a makalupu' impen sawe'ne, subey isab ilupu' impennen.' "
MAT,5,39,"Saguwa' aku, pa'inku: da'a ka'am males bang niya' a'a taga sā' si ka'am. Bang niya' a'a nampak luwenu dambiya'in patampalun isab pīsi iye dambiya'in, ambat sampakne. "
MAT,5,40,"Bang niya' a'a nuntutan ka'u supaya ta'eddo'ne badju'nun, pangurungun du isab iye ōsnun. "
MAT,5,41,"Bang niya' a'a nganggagahan ka'u mo'o bino'onen da kilumetro, bo'ohun duwe kilumetro. "
MAT,5,42,"Sine-sine mākuhan ka'u, urunganun, duk sine-sine ngindam amban ka'u, pa'indamanun."""
MAT,5,43,"""Bakas takalebi panolo' inin, pina'in, 'Kalasahanun bagaynun duk kabunsihanun bantanun.' "
MAT,5,44,"Saguwa' aku, pa'inku: kalasahanun bi bantabin duk māku-māku ka'am si Tuhan para si me' mangala'at ka'amin "
MAT,5,45,"supaya addatbin neppu addat Tuhanin, Samabi si surga'in. Pegge' Tuhanin pasilakne ellewin si me' a'a mahāpin duk me' a'a mala'atin sali'-sali'. Duk urunganne ulan me' a'a mabentelin duk me' a'a maghinangan mala'atin. "
MAT,5,46,"Da'a ka'am ngase-ngase we' tumbasan Tuhanin ka'am bang iye hadja kinalasahanbin me' mamalasa si ka'amin. Pegge' bisan du me' a'a magpāku-pāku sukey mangalibahin, kalasahande du isab mamalasa si siyehin. "
MAT,5,47,"Bang iye hadja inasipbin me' bagaybin, na, ga' du niya' tahinangbi pasōng hāpnen amban tahinang me' sinduwehin. Bisan me' a'a mangga'i mangata'uhan Tuhanin sa iyan du isab addatden. "
MAT,5,48,"Hangkan ka'am, subey ka'am hāp kuwe' hāpan Samabi si surga'in."""
MAT,6,1,"""Pahatul-hatul ka'am, da'a ka'am maghinang hāp supaya hadja ka'am takite we' a'a. Pegge' bang hinangbi inin supaya hadja ka'am takite we' a'a, ga' niya' tumbasbi amban Tuhanin, Samabi si surga'in. "
MAT,6,2,"Hangkan bang ka'am ngurung si me' a'a miskin, da'a ka'am magpabawag kuwe' me' a'a mangurung dem langgalin duk si me' lānin supaya siye pinudji we' a'a sinduwehin. Sabennal akahante ka'am, bang siye pudji a'a, katumbasan ne siye, duk iye miya'an tumbas si siyehin. "
MAT,6,3,"Saguwa' ka'am, bang ka'am ngurung si me' a'a miskin, da'a ka'am magaka-aka bisan si bagaybi manamalin "
MAT,6,4,"duk ga'i kata'uhan pangurungbin. Samabi si surga'in kata'uhanne hininangbin bisan sipuk duk tumbasanne du ka'am."""
MAT,6,5,"""Bang ka'am ngampun si Tuhanin da'a ka'am kuwe' me' a'a magmā-māhin. Pegge' sinna siye ngampun si Tuhan si langgal duk si bihing lān supaya siye takite we' a'a. Akahante ka'am, bang siye pudji a'a, katumbasan ne siye, duk iye miya'an tumbas si siyehin. "
MAT,6,6,"Saguwa' bang kew ngampun, pīkew dem bilik duk tambelun gawangin duk ngampun kew si Tuhan, iye Samanu ga'i takitehin. Samanu inin, takitene du hininangnun duk tumbasanne du kew."
MAT,6,7,"""Bang ka'am ngampun, da'a ka'am missāpinataha' duk binalik-balik kuwe' me' a'a mangga'i mangata'uhan Tuhanin, pegge' pa'inde we' takale Tuhanin siye bang ekka bissāde. "
MAT,6,8,Da'a be ka'am kuwe' siyehin pegge' kata'uhan Samabi Tuhanin du andang bang ine me' sukalbin. 
MAT,6,9,"Bang ka'am ngampun subey kuwe' inin:' O Amma', ka'u sama kami si surga'in, karayaw pinagaddatan ēnnun we' kēmon manusiya'in."
MAT,6,10,Karayaw we' ga'i tiggel magbaya' ne kew si kēmon manusiya'. Karayaw tinuhut kinabaya'annun tu'u si dunya sa malu'u si surga'in.
MAT,6,11,Urunganun kami kinakan ellew inin.
MAT,6,12,Ampunun me' duse kamihin kuwe' du isab pangampun kami me' makaduse si kamihin.
MAT,6,13,Patalahun kami amban sassat duk elliganun kami amban nakura' seyitanin.'
MAT,6,14,"""Pegge' bang ampunbi duse sawe'bin, inampun isab ka'am we' Samabi si surga'in. "
MAT,6,15,"Saguwa' bang ga'i ampunbi duse sawe'bin ga'i isab dusebin ampun Tuhanin."""
MAT,6,16,"""Bang ka'am muwase, da'a ka'am kuwe' bantuk suse kuwe' me' a'a magmā-māhin hadja. Pegge' bang siye muwase, ga'i siye ngula'up atawa magsugley supaya takite we' a'a we' magpuwase siye. Sabennal akahante ka'am, bang siye pudji a'a, katumbasan ne siye duk iye miya'an tumbas si siyehin. "
MAT,6,17,"Saguwa' bang ka'am muwase, ngula'up ka'am duk maglanu'-lanu' ka'am "
MAT,6,18,"supaya ga'i kata'uhan sinduwehin we' muwase ka'am. Samabi ga'i takitehin, takitene du hininangbin duk tumbasanne du ka'am."""
MAT,6,19,"""Da'a ka'am magtipun alata' tu'u si dunya pegge' mura magka'at. Makajari kakan mellek atawa ginaha', atawa tinangkew bang ilangkat luma'in. "
MAT,6,20,"Saguwa' maghinang ka'am hāp supaya niya' katekkahanbi si surga'. Duk alata'bi iyan ga'i takakan mellek, ga'i ginaha' duk ga'i tatangkew. "
MAT,6,21,"Pegge' antag-antag pangenna'anbi alata'bin, la'i isab patetegan ateybin."""
MAT,6,22,"""Mataten dalil payita'an si barante. Bang pasti' pamayamten, hātinen, bentel hinanganten, kuwe' danta' tibu'ukan baranten. "
MAT,6,23,"Saguwa' bang labut pamayamten, hātinen la'at hinanganten, kuwe' lindem tibu'ukan baranten. Bang pa'inte we' danta' dem baranten bu lindem hati', asal lindem manamal."""
MAT,6,24,"""Ga' niya' dara'akan makajari magbanyaga' si duwe amu, pegge' kabunsihanne iyan dambuwa'in duk kalasahanne dambuwa'in, atawa tuhutne te'ed dambuwa'in duk ga'i asipne dambuwa'in. Bang pilakin mamahalga' si ka'amin, ga'i ka'am makajari maghinang isab si Tuhan."
MAT,6,25,"""Hangkan hep pa'inku si ka'am: da'a ka'am magsuse sabab ka'ellumanbin bang ine kinakanbin duk bang ine ininumbin supaya ka'am ellum, atawa sabab baranbin bang ine panemmekbin. Mahalga' pe hep umulin amban kinakan, duk mahalga' pe hep baranin amban semmek. "
MAT,6,26,"Payamanun bi me' manuk-manuk mapalayangin. Ga'i siye magtanem atawa magpagani duk ga'i siye magenna' saguwa' pakan Tuhanin siye. Bu ka'am, pasōng te'ed ka'am mahalga' amban me' manuk-manukin. "
MAT,6,27,Sine ka'am tapataha'bi umulbin bisan da ora bang ka'am magsuse? 
MAT,6,28,"We'ey pe pagsusehanbi sabab semmekbin? Payamanun bi me' sumpingin bang sa'ingge panuligden. Ga'i siye maghinang, ga'i siye magtennun. "
MAT,6,29,"Bu pa'in, akahante ka'am, bisan Sultan Sulaiman madayahan awwalley, ga' du makapagsemmek hāpnen kuwe' dambuwa' me' sumping inin. "
MAT,6,30,"Bang Tuhanin tapasemmekanne pahāp-hāp me' sumping sabetin bu ga'i du siye natas, ellum siye kuwe'itu, pagsumu ineggas, na, ka'am pe ga'i tapasemmekanne? Asal kulang sandelbi si Tuhanin. "
MAT,6,31,"Hangkan da'a ka'am magsuse. Da'a ka'am magpa'in, 'Ine kinakanten bi, ine ininumten bi, ine panemmekten bi.' "
MAT,6,32,"Me' a'a mangga'i mangata'uhan Tuhanin, iye hep inin luwal pinikilden. Saguwa' ka'am, subey ka'am ga'i magsuse pegge' kata'uhan Samabi Tuhanin we' iye inin me' sukalbin. "
MAT,6,33,Saguwa' iye subey pikilun bi sabab pagbaya'an Tuhanin duk sabab panuhut kinabaya'annen. Manjari urunganne du ka'am kēmon sukalbi inin. 
MAT,6,34,"Hangkan hep da'a ka'am magsuse sabab sumuhin, pegge' nga'ekka hadja kasusehanbin. Sarang ne susebi sabab ellew inin."""
MAT,7,1,"""Da'a ka'am ngandiyawa'an sawe'bi duk ka'am ga'i hukum Tuhanin, "
MAT,7,2,"pegge' bang ka'am kuwe' bantuk ngahukum sawe'bi, damikkiyan du isab ka'am hukum Tuhanin. Duk bang sa'ingge ka'am nakesan sawe'bi, kuwe' miya'an du isab takesan si ka'amin. "
MAT,7,3,"Ka'u, mangandiyawa'an sawe'nun, we'ey iye tatīknun hapak-hapak dem mata sawe'nun, bu ka'u batang kayu dem matanun, bu ga'i tatīknu. "
MAT,7,4,"Sa'ingge kapagpa'innu si sawe'nun, 'Bagay, tuhun ko', ānante hapak-hapak dem matanu lu,' bang niya' batang kayu dem di matanun. "
MAT,7,5,"Ka'u iyan magmā-māhadja. Ānanun dahu' batang kayuhin amban dem matanu iyan, ubus pasti' ne pamayamnun ngānan hapak-hapak dem mata sawe'nun."
MAT,7,6,"""Da'a ka'am ngurung ine-ine sutsi si me' asu, kaw ka'am balikde kinekkeb. Da'a lakasanun bi me' mutsa'bin si bawi, kaw hadja di'ik-di'ikande."""
MAT,7,7,"""Māku-māku ka'am ubus inurungan du ka'am; miha ka'am ubus ngasuwa' du ka'am; makipadiyalem ka'am ubus ilukahan du ka'am. "
MAT,7,8,"Pegge' kēmon mamākuhin inurungan du, mamihahin ngasuwa' du, duk makipadiyalemin ilukahan du. "
MAT,7,9,"Sine ka'am tu'u, bang anakbin māku kinakan si ka'am, urunganbi ke iye batu? "
MAT,7,10,"Atawa bang māku iye kenna, urunganbi ke iye sawe? "
MAT,7,11,"Ka'am, bisan ka'am dusehan, ta'u du ka'am ngurungan anakbin me' bayu'-bayu'an mahāpin. Pasōng pe te'ed Tuhanin, Samabi si surga'in, pangurungne du si ka'am me' bayu'-bayu'an mahāpin bang ka'am māku si iye."
MAT,7,12,"""Ine-ine kabaya'anbi hinang a'a si ka'am, damikkiyan isab hinangun bi si siye, pegge' iyan hāti sara' si Musahin duk panolo' me' kanabihanin."""
MAT,7,13,"""Pa'asek ka'am amban tarangka makiputin. Luha tarangkahin duk mura tinuhut lān hap narka'in. Ekka a'a nuhut lān miya'an. "
MAT,7,14,"Saguwa' kiput tarangkahin duk hunit tinuhut lān tudju surga'in. Kulang a'a mangasuwa' iyehin."""
MAT,7,15,"""Pahatul-hatul ka'am, kaw ka'am tabo'o we' me' nabi ga'i bennal. Si luwasan hāp addatden, saguwa' dem ateyde, la'atan siye kuwe' dalil asu bingis. "
MAT,7,16,"Takilalebi siye si me' hinanganden, kuwe' kayuhin kata'uhan si buwa'ne. Ga'i kite bi ngeddo' buwa' ubas amban puhung atawa buwa' biyabas amban sampinit. "
