Book_Code,Chapter,Verse,Text
LUK,20,32,Mownay am mawakwak rana o mavakes ang. 
LUK,20,33,"Manngwa, no marateng o araraw no keypirwa mavyay no tao am sino jira ang o manoyong a mapeykahanghangan so sang. Ta nimamimin sira o papito a meyketeketeh ori a nimapasakay sya."""
LUK,20,34,"Maniring si Yeso jira am, ""O tao do karawan sicyakwaya am yamapapapen o mahakay. Sira macivahavahay o mavakes. "
LUK,20,35,O tao a peyvangonen ni Ama ta do to no makwa a mangay do teyngato am ji sira meypinazagpit an. 
LUK,20,36,"Ta akman sira so tinsi do yanan ni Ama ta do to a jyawakwak rana. Anak na sira ni Ama ta do to, ta nipeyvangon na sira. "
LUK,20,37,"Do nivatvatkan na ni Moyse a ciriciring am katenngan ta o kanoyong da nimavyay rana no nimawakwak a tao. Ta nimamizing na o ciring ni Ama ta do to do amlila tazici a manci no, 'Yaken rana am Tao do to na yaken ni Apolahan a kani Isa kani Yakebo.'"
LUK,20,38,"O peypeypangayan no ciriciring eya am si Ama ta do to rana am Tao do to da no mavyay a omanoyong jya tao. Tana nimawakwak rana, avyain na sira. Ta o tao rana do tangain ni Ama ta do to am mamimin a mavyay sira."""
LUK,20,39,"Amyan so mangnanao no iwawalam ni Ama ta do to a manci no, ""Mo Mangnanao, yatey yapya o ciriciring mo."" "
LUK,20,40,Nimacipinda no kano nang o kaji da na makadketan ji Yeso a pacicin.
LUK,20,41,"Maniring si Yeso jira am, ""Ikongo da pancyan no Misayya no tao a sivovoong ni Tawey. "
LUK,20,42,"Ta maniring si Tawey do nivatvatkan a anwanood am, 'Maniring si Ama ta do to do Panirsirngen ko am: Amlisna ka do wanan ko, "
LUK,20,43,mangay si balinasen ko sira o macioya jimo a tao.'
LUK,20,44,"Abneken na ni Tawey a Panirsirngen na o Misayya am ikongo peysivovoongan na syaha."""
LUK,20,45,"Amizngen da pa no aro a tao o ciriciring na ni Yeso am amyan pa so ciring na do macinanao jya. Maniring jira am, "
LUK,20,46,"""Azimanen nyo sira o mangnanao no iwawalam ni Ama ta do to an. Ta da ikakza o da kapeyyaywayob so pipya ayob a mangonong do rararahan a komakzeb so tao a omraralay nira. No somdep sira do peyneynozyan am mangay sira amlisna do lilisnan no meynakem a tao. Akman so sang no macyakakan sira, ta amlisna sira do pamanongan na. "
LUK,20,47,"Littan da o vao a mavakes do kahap da so kangangay da, kato da ngidan so inozi da mapakapyapya so nakem. Sira rana ori am mangay o kangay na jira no rako a peyoyaoyyan na ni Ama ta do to."""
LUK,21,1,Mangay si Yeso do rako a panaralayan am macita na sira aro so nizpi a tao a mapakozong so kingking da. 
LUK,21,2,Meyratateng am to na cita o asa ka vao a mavakes a meykingking so adwa ka nizpi. 
LUK,21,3,"Maniring am, ""Ko pa ciring jinyo am o kingking na no vao a tao eya am yarwaro pa kano kingking da no karwan no tao. "
LUK,21,4,"Ta o karwan no tao am sira mangap so hepan da, da ipeykingking ji Ama ta do to. Am o vao a mavakes rana ya am kakwakwan na yabo so ipangakaday am yana makto o nizpi na ipeykingking."""
LUK,21,5,"Ikazyak da no aro a tao o rako a panaralayan a nyamaog no ney yapiya na vato a kano makakaday a nakem da si Ama ta do to. Maniring si Yeso jira am, "
LUK,21,6,"""O nyo macita rana ya am no marateng o araraw na am jyabo kavezed na no asa ka vato do jya, do kazdazday da sya."" "
LUK,21,7,"Maniring sira am, ""Mo Mangnanao, no mango am makaranes o akman so sang a vazay. No masasnad o akman so sang a vazay am ikongo tovilan namen jya."""
LUK,21,8,"Maniring si Yeso am, ""Azimanen nyo an. Ta ji kamo a litai an. Ta mangay o keyyan no aro a tao amvood so ngaran ko a manci no, 'Yaken am si Kizisto ko,' a kapanci da pa no, 'Yamasngen rana o araraw no kavosan no karawan.' Am ji nyo ngonoci sira an. "
LUK,21,9,"Tana mamizing nyo o meyliliman a meyyarap am ji kanyo anyaheyan, ta manmanma pa o akman sang a alalaw an. Am beken pa ori o ikavos no karawan."""
LUK,21,10,"Maniring pa jira am, ""Masyahahap sira o peycyamahamahatawan na. "
LUK,21,11,"So iyan na no rako a kanini a kano rako abcil a kano ingingnen, kapeytotwaw na pa no ikeykanyahey no tao apo do hanit a keyyan na pa no rako a taztazmamaw. "
LUK,21,12,"Am do ji na sasnaji pa no alalaw eya am o mahap so ngaran ko a tao am rakpen da sira no tao a kapakakasi da sira, kangay da nira do peyneynozyan a kaneb da jira a kangay da nira do tangain no panipanirsirngen. "
LUK,21,13,Am ipeylimwang nyo do dang o Mapasaray a Ciriciring ko. 
LUK,21,14,Ji nyo alawan o kaji nyo makatenngan do itovis nyo jira an. 
LUK,21,15,"Ta ipanta ko inyo so teneng nyo, kaji da makatenngan do ciring nyo a tovisan no maoya ninyo a tao. "
LUK,21,16,Am ipanazang da inyo no inyapwan nyo a kano kakakteh nyo a kano zipozipos nyo a kano kagagan nyo. So iyan da jinyo no tatasa wakwaken da. 
LUK,21,17,Mangay o kaoya da ninyo a mahap so vazay ko. 
LUK,21,18,"Am cyaha, ta apzatan na inyo ni Ama ta do to. "
LUK,21,19,Ipakowyowyat nyo pa a meyhanhan nyaken. Ta ori o ipakahap nyo so to meyyonong a ikavyay no pahad nyo.
LUK,21,20,"""No si macita nyo o aro a itaysang amlimot so Yelosaleng am to nyo na tenngi o kasngen na rana no alalaw nyo an. "
LUK,21,21,No si makaranes ori am o tao do Yotay am somazok sira. O tao do Yelosaleng am meypakokowbot sira. O amyan do takey a tao am ji sira ngoli. 
LUK,21,22,"Ta ori rana o araraw na no oyaoya na nira ni Ama ta do to, do kapangononong na rana no nivatvatkan a mina ciriciring na. "
LUK,21,23,O mapasoso a kano mangalavat do araraw no nang am to makasi sira an. Ta amyan so rako a alalaw a mangay domna do Isedi a tao. 
LUK,21,24,"So ikawakwak da do tarem no ipangan a karakep da so tatasa jira yangay do matarek a pongso. So to da makasii no tao na no Yelosaleng a peyyaliliman da no beken a tao do Yotay, mangay no si ipanci na ni Ama ta do to sira omtad no kazapas da so tao do Yelosaleng."
LUK,21,25,"""O araw a kano vehan a kano mata no hanit am macitarek rana. Do teyrahem rana ya am mamimin sira o tao a manyahey no omhakehakeb a rako awa. "
LUK,21,26,Am ori o nikahamang da manyahey amnanala so akman sang a meydedna jira alalaw. Ta meygonagonay o masamasaod no hanit. 
LUK,21,27,So ipakacita da jyaken a Nipamnekan na ni Ama ta do to a tao do cinalab a meygegcin no azwazway a kano rako a oyowyat ko. 
LUK,21,28,"No makaranes rana o alalaw am makowyowyat kamo pa so onowned a meyhanhan ni Ama ta do to, ta masngen rana omahap jinyo."""
LUK,21,29,"Meyratateng am nanawen na pa sira so payyaingen na so ciring na. Maniring am, ""No macita nyo o kayo "
LUK,21,30,a tomyok am katenngan nyo rana o kapeypateyteyka na rana. 
LUK,21,31,Akman sang ta no macita nyo o meykamadadayan a yeyyak nyo no mata am to nyo na tenngi o kakeykai na rana tomalamozong ninyo ni Ama ta do to. 
LUK,21,32,Naknakmen nyo an. Amyan so tao a makapis so vazay eya a meygegcin jinyo. 
LUK,21,33,Mabalinas o hanit a kano teyrahem am o ciring ko am jyabalinas.
LUK,21,34,"""Am ori o apzatan nyo do onowned nyo an. Ta ji kamo to ngyop so saki a maozoz no meykamadadayan a ikeykakza nyo. Ta ji nyo a tenngi o araraw na no ipeydedna na jinyo. "
LUK,21,35,Ta o araraw na no nang am akman so tawaz a tomawaz so tao do karawan. 
LUK,21,36,"Ori o ikakdekdeng nyo pa meynozi an. Ta ori o ipakahatas nyo so yaomanam a alalaw. So ikabo no ikeykarahet nyo do tangain ko."""
LUK,21,37,No maraw am mangnanao do rako a panaralayan si Yeso. No mahep am mangay do Kanlan a tokon a kaitkeh na do dang. 
LUK,21,38,Mayokay o aro a tao am mangay sira do tangain na do rako a panaralayan a omamizing so nanao na.
LUK,22,1,Masngen rana o ngaranan da Iyeci a ipamaring da so kanen am koman rana sira so ji nimimway a pang. 
LUK,22,2,O panipanirsirngen da no mapatanatanang so nakem da si Ama ta do to a kano mangnanao no iwawalam ni Ama ta do to am naknakmen da o ahahapan da si Yeso do limanan da sya. Am ikanyahey da o aro a tao. 
LUK,22,3,No kano nang am nikovotan ni Satan o onowned na no tao do Isecyadi a meyngaran so Yota. Iya rana am ikararwa da so ikakarwan no macinanao ji Yeso. 
LUK,22,4,Meyratateng am mangay si Yota do panipanirsirngen no mapatanatanang so nakem da si Ama ta do to a kano panipanirsirngen no omzat do rako a panaralayan a macisirsiring no kahap na si Yeso a itoro jira. 
LUK,22,5,So nisarayan da nya. Meyratateng am ipeysirsiring da o itoro da jya nizpi. 
LUK,22,6,Apyahen na ni Yota o kapanta da nya so nizpi am sapahen na rana do araraw do ikabo no tao a irakep da si Yeso.
LUK,22,7,No mamaring sira so kanen do ngaranan da Iyeci am koman sira so ji nimimway a pang a kapangap da so asa ka kagling. 
LUK,22,8,"Am ori o nitovoyan na ni Yeso si Pite a kani Yowani. Maniring jira am, ""Mangay kamo pa manita so pamaringan ta so kanen an."" "
LUK,22,9,"Maniring sira am, ""Do wanjin mo pancyan nyamen a tomalakanen so pamaringan ta so kanen."" "
LUK,22,10,"Maniring si Yeso am, ""Mangay kamo do ili a kapakasinmo nyo so asa ka mahakay a misson so peraranom. Si masinmo nyo ori am to nyo ngonoci ori a kasdep nyo do vahay da. "
LUK,22,11,"Si maniring kamo do mapeyvahay sya am, 'Na ipanahes jimo no amnanao jyamen do wanjin o pamaringan namen so kanen a vahay,' kwan nyo an, "
LUK,22,12,"a kangay na ninyo do cinavat no vahay na a kapeysinsinmo nyo do dang so pamaringan ta so kanen."" "
LUK,22,13,Mangay sira am todey mangononong o ciring ni Yeso. Am ori o niyan da rana do dang a mapeykakasa so yaven da.
LUK,22,14,Maseyrem am macihanghang si Yeso do nipamnekan na amlivolivon no ciriciring na. 
LUK,22,15,"Maniring jira si Yeso am, ""Ko isaray o ko kapacihanghang jinyo do na yanam no alalaw ko. "
LUK,22,16,"Ko pa ciring jinyo am jyabo kapacihanghang ko pa jinyo a mamaring so kanen do ji na pa mangononongi no peypeypangayan no tanyo kapamaring so kanen do talamozongan na ninyo ni Ama ta do to a."""
LUK,22,17,"Ahapen na ni Yeso o kopo a yanan no potaw cyo am isaray na ji Ama ta do to. Meyratateng am maniring jira am, ""Oya rana ya am ahapen nyo a kavonong nyo sya ayopen. "
LUK,22,18,"Ko ipanci jinyo am papwen ko sicyaraw eya o kaji ko na ngyopan so potaw cyo mangay no si papwen na ni Ama ta do to o katalamozong na rana ninyo."""
LUK,22,19,"Meyratateng am ahapen na o pang a kasaray na nya ji Ama ta do to a kakcikcil na sya vonongen jira. Maniring am, ""Oya rana am kataotao ko ya a mapatazadang jinyo do teyngato. So to nyo na amwamooni sya a iyapapaw nyo jyaken."" "
LUK,22,20,"Mateyka sira koman am akman so sang, ta ahapen na ni Yeso o kopo a yanan no potaw cyo. Maniring am, ""Oya rana am rala ko a nimvoyog a omaing jinyo a yongkad no vayo a pangozayan a ciring na ni Ama ta do to. "
LUK,22,21,Am cittey kamo o yamanazang nyaken a tao a yamacihanghang jyaten. 
LUK,22,22,"Ta to ko mangozai a Nipamnekan na ni Ama ta do to do kawakwak da jyaken. Am o manazang nyaken a tao am to makasi an."" "
LUK,22,23,Am ori o nipeysingsingkad da do keyyan no tao jira a mapeyvazay so akman sang.
LUK,22,24,"Meyratateng am ikazyak da no macinanao jya, ""Sino paro jyaten o pakarakehen ta."" "
LUK,22,25,"Maniring si Yeso jira am, ""O panirsirngen rana do karawan am abo ji ngamizing so akman sang a tao an. So pancyan da no nang makayokod nira tao. "
LUK,22,26,Am ji kamo akman so sang an. Ta o pakarakehen nyo am ji na pahama o nakem na. O panirsirngen am inarahen na o kakma ney lamlamsoy a manidong so tao. 
LUK,22,27,Omlisna koman a kano peylamlamsoin da tao am sino meyneynakem jira. O amlisna am ori. Am yaken rana am yako akmey kahanhanan nyo a tao.
LUK,22,28,"""No myan so alalaw ko am kamo macikaop jyaken. "
LUK,22,29,Am ori o torwan ko nya jinyo so na nitoro jyaken ni Ama oyowyat na. 
LUK,22,30,"So ipacihanghang nyo jyaken do teyngato no makwa a kalisna nyo do lilisnan no pakaizain a tomalamozong no sivosivovoong da no rarwa so ikakarwan a ananak na ni Yakebo."""
LUK,22,31,"Maniring pa si Yeso am, ""Mo Simong, cittey si Satan a nipya ni Ama ta do to a mangay a omlita jinyo. "
LUK,22,32,"Am ko na nipeynozi imo. So ji na ablisi no nakenakem mo jyaken. No mamlis ka so nakenakem am vavagan mo sira o akma moy kakteh do cinai an."" "
LUK,22,33,"Maniring si Pite jya am, ""Mo Panirsirngen, ko na ninakenakem o kapacihza ko jimo do pamemtengan, kapeynanod ta mawakwak do dang."" "
LUK,22,34,"Maniring si Yeso am, ""Mo Pite, ko pa ciring jimo am sicyamahep rana do itazokokok no manok am ipitlo ka omalalas jyaken."""
LUK,22,35,"Maniring pa si Yeso jira am, ""No kakwa pa am nitovoy ko inyo a ji mapalolo so peyninizpyan a kano aywayob nyo a kano tokap nyo. Am ikongo pa yabo jinyo."" Maniring sira am, ""Yabo rana o namen kalahen."" "
LUK,22,36,"Maniring si Yeso am, ""Am o na yanan no peyninizpyan na kano ayob sicyaikwaya am palolwen da. O abo so ipangan am ipanazang da o aywayob da kapangap da so ipangan. "
LUK,22,37,"Ko pa ciring jinyo am o ciriciring rana do Seysyo am, 'Iya am da nipavilang do meyraraten a tao.' O ciriciring rana ori am mangay do kataotao ko ori. Ta o nivatvatkan da ciriciring da jyaken am yamasasnad rana jyaken."" "
LUK,22,38,"Maniring o macinanao jya am, ""Mo Panirsirngen, cittey o yadwa ka cinalolot do jya."" Maniring si Yeso am, ""Cyana ori."""
LUK,22,39,Makowbot si Yeso do ili am akman sang a mangay do Kanlan a tokon a kapacihza da no macinanao jya. 
LUK,22,40,"Makaranes sira do dang am ipanci na jira ni Yeso. Maniring am, ""Meynozi kamo an, ta kalittan kamo an."""
LUK,22,41,Meyratateng am karwan na sira ni Yeso so kabneng no keytan so karairai a kapeylilitod na meynozi. 
LUK,22,42,"Maniring am, ""Mo Ama, no si apyahen mo am pakarwen mo o yamasagpaw a alalaw ko an. Am ji mo mangozai o nakenakem ko, ta kapangozay mo do nakenakem mo."" "
LUK,22,43,Amyan so asa ka tinsi a nimapo do teyngato a nimangay a omait do oyowyat na. 
LUK,22,44,Ta no kapeynozi na am tey meyngen o onowned na. So icyakman na so rala no anngennget na amiteng. Am arakorako pa o pasyasyan na ni Yeso ji Ama ta do to.
LUK,22,45,"Teyka meynozi am meytatanek si Yeso a mangay do macinanao jya. Makaranes jira am macita na sira meycyaititkeh, ta mapoo sira do kapakanakem da so yaomanam a alalaw ni Yeso. "
LUK,22,46,"Maniring jira am, ""Ikongo nyo ipeykaititkeh. Kayokay kamo na kapeynozi nyo, ta kalittan kamo."""
LUK,22,47,Ji pa nikomavos o ciring ni Yeso am mangay sira o aro a tao a palolwen na no asa ka macinanao jya a meyngaran so Yota. Iya rana am to manmanma a mangay omrapong si Yeso. 
LUK,22,48,"Maniring si Yeso jya am, ""Mo Yota, mo rapongen yaken a mo kapanazang rana nyaken a Nipamnekan na ni Ama ta do to?"" "
LUK,22,49,"Macita da no karwan da no macinanao ji Yeso am ipanci da, ""Mo Panirsirngen, apya kapanavaz namen no takzes?"" "
LUK,22,50,Patavazen no asa ka tao jira o takzes na do lamlamsoy na no panirsirngen no mapatanatanang so nakem da si Ama ta do to. Am ori o nikakteb no talinga na do wanan na. 
LUK,22,51,"Maniring si Yeso am, ""Ji mo macilimanan nyaken."" Meyratateng am pinanan na o talinga no tao ori am apya rana."
LUK,22,52,"Meyratateng am maniring si Yeso do amrakep sya panipanirsirngen no mapatanatanang so nakem da si Ama ta do to a kano panipanirsirngen da no omzat do rako a panaralayan a kano kamanrarakehan da am, ""Kamo mapalolo so takzes nyo a kano sisipzot nyo a yamrakep jyaken? Nyo patpehan jyaken do manakaw a tao? "
LUK,22,53,"Ko mangday so araraw a yamacitovong jinyo do rako a panaralayan am yanyo ji ngapa yaken. Am na karateng rana no araraw a yanyo yahap jyaken do na katalamozong ninyo ni Satan."""
LUK,22,54,No kanang am rakpen da si Yeso a kangay da nya do vahay da no panirsirngen no mapatanatanang so nakem da si Ama ta do to. To na macyazizazawi si Yeso ni Pite. 
LUK,22,55,Meyratateng am manangdang sira do inaorod no vahay da amlimot so apoy. Si Pite rana am macikaop do aro a tao a manangdang. 
LUK,22,56,"Macita na no asa ka tobang da si Pite a macipanangdang am to na ningkaji. Maniring am, ""Kapacihcihza no nya ji Yeso asyo am."" "
LUK,22,57,"Maniring si Pite am, ""Ko jyasingkaji ori."" "
LUK,22,58,"Ji pa meyyonownay am to ngyan pa so tao a tomita sya. Maniring am, ""Kapacihcihza mo ji Yeso asyo am."" Maniring si Pite am, ""Ko jyatenngi mo ipanci ang."" "
LUK,22,59,"Hatasen na o asa ka vatvatek no toki am to ngyan pa so asa ka tao a to rana mapatopos so ciring na a manci no, ""Jyabo kalas na. Beken a imo eya o yanimacihza ji Yeso? Ta ka macikeylyan jya."" "
LUK,22,60,"Maniring si Pite am, ""Ko jyatenngi o mo ipanci ang."" Ji na pa teyka o ciring na am nitazokokokan na rana no manok. "
LUK,22,61,"Meyvazingowngaw si Yeso a tomita si Pite am manakem na o mina ciring na jya ni Yeso a manci no, ""Do itazokokok no manok am ipitlo ka omalalas jyaken."" "
LUK,22,62,Manakem na ori ni Pite am makowbot rana omzezezeng a amlavi.
LUK,22,63,"O tomita si Yeso a tao am peyyaliliman da kasipsipzot da jya, "
LUK,22,64,"kabengbeng da so mata na a pacicin. Maniring sira am, ""Pancyan pala. Sino jyamen o yambakbak jimo ang."" "
LUK,22,65,Aro ciring da a ipeyleylak da sya.
LUK,22,66,"Madagdag am meysinsinmo rana sira o kamanrarakehan da no tao do Yotay a meysirisiring nya. Sira rana ori am panipanirsirngen no mapatanatanang so nakem da si Ama ta do to a kano mangnanao no iwawalam ni Ama ta do to, kangay da ni Yeso do peykeykaygyan da. "
LUK,22,67,"Maniring sira ji Yeso am, ""Pancyan pala jyamen. Manngwa, ka manoyong a si Kizisto an?"" Maniring si Yeso jira am, ""Tana ipeypanci ko jinyo am jyabo kanoyong nyo jyaken a. "
LUK,22,68,No si myan so ipacici ko jinyo am jyabo kapasapa nyo jyaken a. 
LUK,22,69,"Am makeykai ko rana amlisna do wanan na ni Ama ta do to a ney mowyat na an."" "
LUK,22,70,"Maniring sira o aro a tao am, ""Anak na imo saon ni Ama ta do to?"" Maniring si Yeso jira am, ""O nipanci nyo rana am yamanoyong."" "
LUK,22,71,"Maniring sira am, ""Tana ji ta makakala so ciring a iraherahet ta sya am cyaha, ta ta na nimamizing o na iraherahet si Ama ta do to."""
LUK,23,1,"Meyratateng am mamimin sira o tao a mangay ni Yeso do tangain na ni Pilato, "
LUK,23,2,"a kalavat da rana so iraherahet da sya. Maniring sira am, ""Namen nimacita ya yamapasozisozi so keylyan ta a na kapanci pa no ji noro so deyking do panirsirngen a na kapanci no kataotao na si Kizisto a panirsirngen."" "
LUK,23,3,"Maniring si Pilato ji Yeso am, ""Panirsirngen da imo no tao do Yotay?"" Maniring si Yeso am, ""Noon, manoyong ori."""
LUK,23,4,"Meyratateng am ipanci na ni Pilato do panipanirsirngen da no mapatanatanang so nakem da si Ama ta do to a kano aro a tao. Maniring am, ""Ko ji makakala so yamakdeng a raraten no tao eya."" "
LUK,23,5,"Am ikavevevek da amlololos no tao a manci no, ""Yanimangnanao ori do Yotay eya. Am na papwen do Cyadidi yana kangay nya do jya so na pasozisozyan so aro a tao."""
LUK,23,6,"Mamizing na ni Pilato o aro a ciring da am ipanci na jira. Maniring am, ""Yameyvahay do Cyadidi o tao eya?"" "
LUK,23,7,Katenngan na si Yeso a nimapo do yaponged na ni Helote a ili am ori o nyangayan da nya ji Helote. No kano nang am amyan si Helote do Yelosaleng. 
LUK,23,8,Macita na ni Helote si Yeso am masaray. Ta nimamizing na rana o aro a vazay na ni Yeso. Am ori o nikakzeban na sya a citahen so mapangyangyalak a vazay na. 
LUK,23,9,Am ori o nipacicyan na si Yeso no aro a ciriciring. Am abwata o asa ka ciring a nitovis na jya ni Yeso. 
LUK,23,10,Sira rana o panipanirsirngen no mapatanatanang so nakem da si Ama ta do to a kano mangnanao no iwawalam ni Ama ta do to am arakorako pa o patwawen da iraherahet da sya. 
LUK,23,11,"Am ori rana o nipeyyaliliman da jya ni Helote a kano aro a itaysang do dang. So nipeymetdehan da sya, kapayob da jya so akmey ayob no panirsirngen, kangay da rana nya ji Pilato. "
LUK,23,12,O araraw na no nang am niyapwan no kapeykagagan da ni Helote a kani Pilato. No kabo na pa no vazay ori am ji sira masyakan so kanekanen sira ang.
LUK,23,13,Nilovot na sira ni Pilato o panipanirsirngen no mapatanatanang so nakem da si Ama ta do to a kano kamanrarakehan da tao a kano aro a tao. 
LUK,23,14,"Maniring jira am, ""O nyo nyai jyaken a tao eya am yakmey yamapasozisozi so aro a tao. Am ko pacicin do nyo tangain am ko ji makakala so yasa ka raraten na. "
LUK,23,15,"Si Helote rana am akman sang, ta abo makala na raraten na. Am ori o nyayyan na nya do jya. So na ikabwata no raraten na a iwakwak ta sya. "
LUK,23,16,"Kapanci ko no tao a somipsipzot jya kapasaway ko rana sya."" "
LUK,23,17,[Mangday no akman sang kapamaring da so kanen o kato na mangozayan do pamnekan da no tao a mapasaway so asa ka nipteng da tao.] 
LUK,23,18,"Mamizing da no aro a tao o ciriciring na am ikavevek da amlololos a manci no, ""Zakaten nyo a kapasaway mo si Palapa a itoro mo jyamen."" "
LUK,23,19,Si Palapa rana am mapasobsobna do seyvo a kapanwakwak na so tao. Am ori o niptengan da sya. 
LUK,23,20,Naknakmen na ni Pilato o kapasaway na si Yeso. Am ori o nipakekan na so aro a tao. 
LUK,23,21,"Am ikavevevek da amlololos no aro a tao a manci no, ""Padketen do jyojika! Padketen do jyojika!"" "
LUK,23,22,"Ipitlo na sira pacicin ni Pilato am ipanci na jira o, ""Ikeykongo raraten na no nya. Jyabo ko kapakakala so iwakwak ta sya raraten na. Am ori o pancyan ko no tao a somipsipzot jya kapasaway ko na sya."" "
LUK,23,23,"Mamizing da no aro a tao am ikavevevek da amlololos a manci no, ""Padketen si Yeso do jyojika!"" Ji na pasovoy sira am to na rana ngonoci sira, "
LUK,23,24,kapangozay na ni Pilato do mina ciring da jya no aro a tao. 
LUK,23,25,Meyratateng am pasawain na si Palapa a nipteng da nimapasobsobna do seyvo a nimanwakwak so tao a katoro na ni Yeso jira a peyyaliliman da.
LUK,23,26,Yangay da si Yeso no itaysang no Loma am masinmo da o asa ka tao do Cidinay a meyngaran si Simong a omalam a omoli a apo do takey a karakep da sya a pahanhanen da a somabway no jyojika kapacilolo na ji Yeso. 
LUK,23,27,O macilolo ji Yeso a aro a tao am amyan so aro a mavakes a ji ngoring amlavi jya. 
LUK,23,28,"Meyvazingowngaw si Yeso am ipanci na jira. Maniring am, ""Inyo rana mavavakes do Yelosaleng am ji nyo lavii yaken. Apyapya kalavi nyo do kataotao nyo a kano ananak nyo. "
LUK,23,29,"Ta makeykai rana o kasasnad no araraw no arako a alalaw nyo. So iyan no tao a manci no, 'O ji nimeytaodtod a tao a kabwata no ananak da am tey yapya o ngilin da no akman sang a tao.' "
LUK,23,30,"No marateng ori am amyan so tao a manci nya do rako a tokon so: 'Kazday jyamen,' a kapanci da nya do likta tokon so: 'Bonbonyey yamen.'"
LUK,23,31,"No si akman sang a vazay da jyaken abo so raraten am mapanepanes pa o vazay da jinyo."""
LUK,23,32,No kano nang am mangap sira so rarwa ka meyraraten a tao pehzahen da ji Yeso a wakwaken. 
LUK,23,33,Makaranes sira do angayan da ngaranan da Yanga no oo no tao am padketen da dang si Yeso do jyojika a kapadket da so rarwa ka meyraraten a tao. O asa am amyan do wanan na. O asa am amyan do ozi na. 
LUK,23,34,"Maniring si Yeso am, ""Mo Ama, vonasen mo o raraten da no yamapadket jyaken a tao an. Ta da jyatenngi o vazay da jyaken."" Meyratateng am masipangoyongoyot sira o itaysang no Loma amvonong so mina ayob na ni Yeso. "
LUK,23,35,"Aro tao a meytatanek a tomangara sya. O panipanirsirngen no tao do Yotay am meykeykaming sira manci no, ""Na mavyay sira o tao am no yamanoyong a na nipamnekan ni Ama ta do to a Kizisto am na ji vyai so kataotao na."" "
LUK,23,36,Akman sang o aro a itaysang no Loma a meykeykaming nya a kapakasngen da tomoro no makopad a saki jya. 
LUK,23,37,"Maniring sira am, ""No ka manoyong a panirsirngen no tao do Yotay am mo ji vyai so kataotao mo?"" "
LUK,23,38,"O nivatvatkan da do teyngato no oo na kayo am, ""Iya ya am Panirsirngen da no tao do Yotay."""
LUK,23,39,"O rarwa nimeyraraten a nipazasing da jya nipadket da am amyan so asa a manci no, ""Beken a si Kizisto ka? Mo ji vyai so kataotao mo a kavyay mo jyamen!"" "
LUK,23,40,"Mamizing na no asa ka meyraraten a tao am ioya na. Maniring am, ""Yata meyyangay a yada wakwaken. Manngwa, mo jyanyaheyan si Ama ta do to? "
LUK,23,41,"Manoyong ta ya da wakwaken do katey marahet ta tao. Am iya rana am yabwata o yasa ka raraten na."" "
LUK,23,42,"Meyratateng am maniring ori ji Yeso am, ""Mo Yeso, no si ipirwa ka mai a meypanirsirngen am manakem mo yaken an."" "
LUK,23,43,"Maniring si Yeso jya am, ""Ko pa ciring jimo am macihza ka jyaken sicyaraw eya mangay do teyngato."""
LUK,23,44,Aknamen na o mararaw am todabo o araw a kapeysarisari na no karatayan mangay do ikatlo na vatvatek do makoyab. 
LUK,23,45,Mina todapising o myan do rako a panaralayan a nibengbeng da sya rako a milakayob. 
LUK,23,46,"Meyratateng am amlololos si Yeso a manci no, ""Mo Ama, itoro ko jimo o pahad ko."" Teyka na o ciring na am mazavat o inawan na. "
LUK,23,47,"Macita na no panirsirngen da no itaysang no Loma o aro a vazay am iraralay na si Ama ta do to a manci no, ""Manoyong o tao eya ji meyraraten an."""
LUK,23,48,Macita da o akman sang a vazay no tomangara sya a tao am to sira na lavi so onowned a meypangay rana do vahay da. 
LUK,23,49,O makasingkad si Yeso a tao a kano nimapo do Cyadidi a macihcihza jya mavakes am meytatanek sira macyatovang a marai a tomita so vazay ang.
LUK,23,50-51,Amyan so asa ka tao a meyngaran si Yoseyvo a tao do Yotay a meyvahay do ili a meyngaran so Adimatay. Iya rana ori am tey yapya o iyangay na no nang so icyatatao na a mapapanala so katalamozong na nyaten ni Ama ta do to. Tana mina saod na so keyyan na do asa ka panirsirngen am ji na nipya no nang o mina vazay da si Yeso. 
LUK,23,52,Mangay ori a macisirsiring ji Pilato so kakas na so kataotao na ni Yeso. 
LUK,23,53,Meyratateng am mangay na rana pakasen o kataotao na ni Yeso do jyojika a kapongos na jya no milakayob a yangay do nidokdokan na rana rako a mao. Am abo pa do dang o nimrakeh a tao a. 
LUK,23,54,O araraw na no nang am ikalima na zezak a ipeypanam na no kapeywalam no tao. 
LUK,23,55,O nimapo do Cyadidi a nimacihza ji Yeso a mavavakes am macilolo sira ji Yoseyvo a mangay tomita so nipakakasan na sya. 
LUK,23,56,Omoli sira do vahay da am mapeysinsinmo sira so mahangno a haneng a kato da mangozayan do iwawalam da a meywalam do ipeyweywalam no tao.
LUK,24,1,Madagdag do niciyo am palolwen da na no mavavakes ang o nipeysinsinmo da mahangno a haneng a mangay do nipakakasan da si Yeso. 
LUK,24,2,Makaranes sira am to da cita o rako a vato a aneb na a nimalolog. 
LUK,24,3,Somdep sira am abo rana o kataotao ni Yeso. 
LUK,24,4,Naknakmen da o akman sang a vazay am to ngyan so rarwa ka tinsi a maniray so ayob a meytatanek do katangked da. 
