Book_Code,Chapter,Sentence,Text
LUK,9,86,"Kot binawalan mi ya bana ta ambo mi yan kalamoan nin anhomonol komo."""
LUK,9,87,"Kot wani Jesus kona, ""Ando moyo ya bawalan, ta yay tawon ambo kontra kontamo ay kakampi tamo."""
LUK,9,88,"Hin madani nay panaon nin pa-moli ni Jesus ha langit, inasa-sa nay nakom nan mako ha syodad Jerusalem."
LUK,9,89,Kanya nanogo yan omnoy tawon mo-na kona ha a-say babali nin probinsyan Samaria para maningkap nin ma-handaan na.
LUK,9,90,"Kot kay la ya labay pahandaon nin tawtawo konan ya-rin a babali, palibhasay tanda la a mako ya ha Jerusalem [a logar lan ampangmata-mata konla]."
LUK,9,91,"Hin na-tandaan ladti nin hilay apostolis nan hi Santiago tan hi Juan, wanla, ""Katawan, labay mo doman a mamataoy kamin apoy ibat ha langit [a bilang ha ginwa ni Propita Elias]* pigaw maopoh hila?"""
LUK,9,92,"Kot inomarap hi Jesus konla ta sinita na hila, [wana, ""Kay moyo doman tanda no anyay nay ispirito a ampango-na komoyo?"
LUK,9,93,"Hiko a Naglalaman Tawo ay kay ko nako iti para patyon a tawtawo, nokay para ilipyas hila.""]* Kanya nagpa-wan hila tana ha laloman babali."
LUK,9,94,"Hin ya-rin a iti hilay na ha dalan, main a-say lalakin nanalita koni Jesus, wana, ""Maistro, homonol ako komo maskin ayti ka mako."""
LUK,9,95,"Kot wani Jesus kona, ""Isipon mo yapon: Hilay ason talon ay main hilan yokib tan hilay manok-manok ay main hilan an-aponan; kot hiko a Naglalaman Tawo ay homin sarilin balin ma-pagpainawawan."""
LUK,9,96,"Bi-sa wani Jesus konan a-sa ot a lalaki itaw, ""Homonol ka kongko."""
LUK,9,97,"Kot wanan in-obat nin ya-rin a lalaki, ""Katawan, morong ako yapo itaw komi anggan makihiyay hi tatay ko ta pigaw maitabon ko ya."""
LUK,9,98,"Kot wani Jesus kona, ""Hilay [kay anhomonol kongko ay pa-hal] nati, [kanya] kaolay hilay nan mamitabon ha kapara lan nati."
LUK,9,99,"Balo ta hika, mako ka ta ipangaral mo yay tongkol ha pa-mag-ari nan Dios."""
LUK,9,100,"Hawanin, wanay namaot nin a-say lalaki itaw, ""Katawan, homonol ako komo, balo ta payagan mo ko nin patawo yapo itaw komi."""
LUK,9,101,"Wani Jesus kona, ""Ando mo aligon a a-say ma-ngararo a palingay anan palingay, ta yay anorin a klasin tawo ay ambo karapat-dapat pahakop ha pa-mag-ari nan Dios."""
LUK,10,1,"Pa-makayari nin yadtin pawpangyayari, namili yay Katawan nin pitompolo tan lowa ot a lawlalaki para pao-nawon na hilan mako nin lowa-lowa ha balang babali tan logar a kakaon na."
LUK,10,2,"Wana konla hin ya-rin, ""Kalakan lan tawtawo a kailangan ma-pahawangan para tompol ha Dios."
LUK,10,3,Kaalimbawaan la ay golpin gagapason kot hilay ma-ngapas ay da-raoto.
LUK,10,4,"Kanya dawaton moyo konan Dios a Katawan a main ikon konlan hila-rin a pa-hal gagapason, a mamihogo yan tawtawo para pa-hal mangapas konla."
LUK,10,5,"Mako kamoy na, kot tandaan moyo a an-ihogo katamo bilang kawkilaw karniro a maka-paki-lamo ha mangaramsak a ayop."
LUK,10,6,"Ando kamo mangawit kwartamonida, bag, ni apin ayin panghagili."
LUK,10,7,Tan ando ana mag-abala nin kiaasikaso ha dalan.
LUK,10,8,"Ha aytiman magbali a pakihandaan moyo, halitaon moyo yapo, 'Hikamo iti ha bali, magkamain kamo komon kaliswayan nakom.'"
LUK,10,9,"No main konla a labay nay kaliswayan nakom, mangyari a dawat moyo."
LUK,10,10,"Kot no homin konla a an-omapos nin magkamain kaliswayan nakom, kay mangyari a dawat moyo."
LUK,10,11,"Magpirmi kamo ha balin handaan moyo, bi-sa anyamay idolog la komoyo ay dapat moyon bongat kanon tan inomon ta yay ma-magtrabaho ay marapat mananggap nin opa."
LUK,10,12,Ando kamoy na mi-lipat-lipat nin bali.
LUK,10,13,"Ha aytiman magbabali a kaon moyo ta main malabay tomanggap komoyo, no anyay idolog la ay yadtaw a kanon moyo."
LUK,10,14,"Paabigon moyo hilay main masakit konan ya-rin a logar, tan ibalita moyo konla, 'Madani nay nan ipa-kit Dios a pa-mag-ari na.'"
LUK,10,15,"Kot no main babalin kaon moyo ta kay la kamo tanggapon ha bawbali, mako kamo ha kawkalsada ta halitaon moyoy anodti, 'Oltimon gabok nin babali moyo a dinomalit ha ayi mi ay ipagpag mi."
LUK,10,16,"Kot tandaan moyo a madani nay nan ipa-kit Dios a pa-mag-ari na,' wamoyo."""
LUK,10,17,"[Hawanin, wana ot ni Jesus konla, ] ""Ibalita ko komoyo, ha awlon pangongokom ay mas mabyat a parosa nan Dios konlan tawtawo ha anorin a klasin babali dinan konlan taga Sodoma [a bantog ha main lan karokaan hin yadtaw]."""
LUK,10,18,"[Wana ot ni Jesus, ] ""Hikamoy taga Corazin tan hikamoy taga Betsaida, ka-ka-roy ogotan moyo!"
LUK,10,19,No yay mawmilagro a ginwa ko ha babali moyo kot itaw ko ginwa ha Tiro tan Sidon [a kamainan nin tawtawon homin tanda tongkol ha Dios] ay naboyot hilay na komon nagholot nin sako bi-sa tinomoklo ha abo [pamilbian nin pa-ngombabali la ha main lan kawkasalanan].
LUK,10,20,"Ha awlon pangongokom, mas mabyat a parosa nan Dios komoyo dinan konlan taga Tiro tan taga Sidon."
LUK,10,21,"Hikamoy namaot taga Capernaum, Yay labay moyo lawo ay ita-gay kamo anggan ha langit."
LUK,10,22,"Kot ibagsak kamo ha impyirno!"""
LUK,10,23,"[Hin ya-rin, wani Jesus konlan dawdisipolos na, ] ""Hinoman a ampanglongo komoyo ay bilang ot bongat hikoy anlong-on na."
LUK,10,24,Kot hinoman a kay ampananggap komoyo ay bilang ot bongat hikoy kay na antanggapon.
LUK,10,25,"Tan hinoman a kay ampananggap kongko ay bilang syimpri yay nanogo kongko a kay na antanggapon."""
LUK,10,26,"Ha maparah a olit, maliga hilan nagbolta koni Jesus hilay pitompolo tan loway disipolos a inhogo na."
LUK,10,27,"Wanla kona hin ya-rin, ""Katawan, maski dawdoka a ispirito ay angka-pahoko mi ha paralan nin pa-nambit min ngalan mo."""
LUK,10,28,"Wani Jesus konla, ""Na-kit ko a nadabo hi Satanas ibat ha langit nin bilang kaparah kirlap kimat."
LUK,10,29,Tandaan moyo a binyan katamon kapangyarian pigaw madaog moyo yay halban kahakopan nin kalaban moyo a hi Satanas.
LUK,10,30,Maski man ma-do-raan moyoy aw-olay o lawliyopan ay kay kamo maano tan homin maari manakit komoyo.
LUK,10,31,"Anodtaw pa man, pakaliga kamo, ambo bana ta angka-pahoko moyo hilay dawdoka a ispirito, nokay pakaliga kamo bana ta yay ngawngalan moyo ay nakalista itaw ha langit."""
LUK,10,32,"Hin ya-rin a oras, ha pangongo-na nin Masanton Ispirito nan Dios ay maligan-maliga hi Jesus, wana konan Dios, ""Ampaki-salamat ako komo, Ama a Katawan nin langit tan lota ta yay kanaboan nin an-ipangaral ko ay insikrito mo pigaw kay la maintindyan nin hilay mawmaronong tan hilay mawmatalino, balo ta impaintindyan mo konlan ma-ngaaypa a nakom a bilang ha mangakalog a awa-nak."
LUK,10,33,"Ginwa mo-rin, Ama ta ya-rin a kalabayan mo bana ha main mon kaabigan."""
LUK,10,34,"[Hawanin, wani Jesus konlan tawtawo, ] ""Halban bawbagay ay impa-taya na kongko nin Ama ko."
LUK,10,35,Homin ampaka-bilbi hosto no hino ko no ambo yay Ama.
LUK,10,36,"Anorin anamaot kapara, homin ampaka-bilbi hosto no hino yay Ama no ambo hiko a Anak na tan hilay labay kon pamipabilbian."""
LUK,10,37,"Bi-sa inomarap hi Jesus konlan dawdisipolos na, ta wana konla nin kay la nalngo nin laloman tawo, ""Makalma kamo ta angka-kit moyoy bawbagay a angka-kit moyo hawanin."
LUK,10,38,"Nga-min, ibalita ko komoyo, lako a pawpropita nan Dios tan aw-ari hin yadtaw a ngali-ngalin manganon maka-kit tan makapanglongo nin bilang ha angka-ka-kit tan angka-kalngo moyo hawanin kongko, kot kay nangyari yadti hin panaon la."""
LUK,10,39,"Ninghan, main a-say maistron kapanogoan a dinomani koni Jesus ta labay na yan hobokon no anggan ayti a karonongan na."
LUK,10,40,"Kanya pinastang na ya, wana, ""Maistro, anyay kailangan kon gaw-on pigaw magkamain akon biyay a homin anggawan?"""
LUK,10,41,"Wanan in-obat ni Jesus, ""Anyay nabasa mo ha kawkapanogoan nan Dios a sinolat ni Moises?"""
LUK,10,42,"Wanan in-obat nin yadtin maistron kapanogoan, ""Labyon mo yay Katawan mon Dios nin asa-say nakom, nin halban kababaan mo, mo-na ha main mon kalayaman, tan mo-na ot ha main mon pangingisip."
LUK,10,43,"Tan: Labyon moy kapara nin bilang ha pa-manglabi mo ha sarili."""
LUK,10,44,"Wani Jesus kona, ""Tama a obat mo."
LUK,10,45,"Anorin a gaw-on mo ta magkamain kan biyay a homin anggawan."""
LUK,10,46,"Kot yadtin maistron kapanogoan, palibhasay kay na labay lomwah yan kapa-paringoy ay pinastang nan oman hi Jesus, wana, ""Hino man wari a kapara ko?"""
LUK,10,47,"Wanan in-obat ni Jesus a imparalan ha alimbawa, ""Main a-say lalakin kaparan Israelita a nako ha babalin Jerico ibat ha syodad Jerusalem."
LUK,10,48,Hin iti ya ha dalan ay hinarang la yan tawtolisan.
LUK,10,49,"Kinwa lay ayhing na, bino-bogbog, bi-sa imbati la yan halos mati na."
LUK,10,50,Nitag-on main a-say pari a kaparan Israelita a nagpa-wan anamaot konan ya-rin a dalan.
LUK,10,51,"Pa-maka-kit na konan lalakin bino-bogbog, pina-lilihan na yan bongat."
LUK,10,52,Main anamaot nagpa-wan itaw a a-say Levita [a katambay lan pari].
LUK,10,53,"Na-kit nay namaot yay lalakin bino-bogbog, kot pina-lilihan na syimpri."
LUK,10,54,"Hawanin, main a-say lalakin taga Samaria a ambo nan kaparan Israelita a nagpa-wan anamaot konan ya-rin a dalan."
LUK,10,55,Hin na-kit na yay lalakin bino-bogbog ay nainga-rowan na ya.
LUK,10,56,Dinaniwan na ya ta tinambal nay hawhogat na nin alak obas tan lalok bi-sa na tinakol.
LUK,10,57,Pa-makayari ay inlolan na ya ha nilolanan nan ayop ta inawit ha a-say balin ampaghandaan ta itaw na ya inalagaan.
LUK,10,58,"Kinadilapan ba-yo ya nibwat, nami yan loway kwartan pilak konan yay ma-ngasiwa nin bali, bi-sa wana, 'Alagaan mo ya padtin lalaki."
LUK,10,59,"No wari ta somobray gastos mo para kona, bayaran ko-rin ha pa-magbolta ko.'"""
LUK,10,60,"[Hawanin, pinastang ni Jesus yay maistron kapanogoan, wana, ] ""Ha intindi mo, hino konlan tolo a binomilbi konan lalakin bino-bogbog bilang kapara nan tawo?"""
LUK,10,61,"Wanan in-obat nin yadtin maistron kapanogoan, ""Yadtaw nama-kit inganga-ro kona."""
LUK,10,62,"Wani Jesus, ""Mako kay na no-nin ta anorin anamaot a gaw-on mo."""
LUK,10,63,Ha patoloy nan kala-lalako ni Jesus tan hilay dawdisipolos na ay niabot hila ha a-say baryo.
LUK,10,64,Main itaw a-say babayi a yay ngalan na ay Marta a nangimbita konli Jesus ha bali la.
LUK,10,65,Yadtin hi Marta ay main yan talakaka a yay ngalan na ay Maria.
LUK,10,66,"Hin itaw hilay na ni Jesus ha bali la, hi Maria ay tinomoklo ha danin ayi ni Jesus ta nanglongo yan totoro na."
LUK,10,67,"Kot hi Marta ay golo-goloy isip na ha kalakan gawgawa nan pa-maghanda, kanya nako ya koni Jesus, ta wana, ""Katawan, kay mo wari angka-sikaso a ampo-layan na kon talakaka kon magsirbi nin asa-sa ko?"
LUK,10,68,"Hapa no ipakibalita mo kona a tambayan na ko pay namaot."""
LUK,10,69,"Kot wani Jesus nin in-obat kona, ""Marta, masyado ka nga-min ampangisip tan angkaaborido ha kalakan bawbagay."
LUK,10,70,A-say bagay bongat a kailangan.
LUK,10,71,"Pinili ni Maria yadtin bagay a labah, kanya ambo yan dapat haaron."""
LUK,11,1,"Ninghan, nako hi Jesus ha a-say logar ta dinomawat ya konan Dios."
LUK,11,2,"Pa-makayari, dinomani konay a-sa konlan dawdisipolos na, ta wana, ""Katawan, toroan mo kami pan domawat ha Dios a bilang ha ginwa ni Juan Bautista konlan dawdisipolos na."""
LUK,11,3,"Wani Jesus konla, ""No domawat kamo ha Dios, anodti a halitaon moyo, 'Ama [mi a ison ha langit], * sambawon a ngalan mo."
LUK,11,4,Ma-kit mi na komon a pa-mag-ari mo.[Ma-honol komon a kalabayan mo iti ha lotaA bilang anamaot ison ha langit.]* Biyan mo kami komon nin pa-mangan mi ha inawlo-awlo.
LUK,11,5,Tan patawaron mo kami komon ha kawkasalanan miTa ampatawaron mi namaot a balang ampagkasalanan komi.
LUK,11,6,"Tan komon ando mo aboloyan a matokso kami, [Nokay masbali ipa-lilih mo kamin kay makagawa doka.'""]* Bi-sa wana ot ni Jesus konla, ""Alimbawa, ta main a-sa komoyo a mako ha bali nin a-say amigo na nin kapikna yabi, ta ibalita na, 'Amigo, pa-raman mo ko pan toloy tinapay, ta main akon amigo a nakalato ibat ha pa-magbyahi bi-sa homin akon maipapangan kona.'"
LUK,11,7,"Maari a halitaon nan amigo na ha loob bali, 'Ando mo ko istorbowon ta saradoy nay polta."
LUK,11,8,Ampira kami na nin awa-nak ko.
LUK,11,9,"Kay koy na maari mibangon para biyan kan kailangan mo,' wana wari."
LUK,11,10,"Ibalita ko komoyo,"" [wani Jesus, ] ""maski man wari kay na ya labay biyan anggano man miamigo hila, kot no mapilit ya ay mibangon syimpri a amigo na ta biyan na yan kailangan na."
LUK,11,11,Kanya ibalita ko komoyo: Makirawat kamo konan Dios ta biyan na kamo; maningkap kamo ta maka-romog kamo; komatok kamo ta abriyan komoyo.
LUK,11,12,"Nga-min, yay tawon ampakirawat ha Dios ay ma-biyan, yay ampaningkap ay maka-romog, tan yay angkomatok, konay abriyan."
LUK,11,13,"Alimbawa, hikamoy tawtatay, biyan moyo wari bato a anak moyo no ampakirawat yan tinapay?"
LUK,11,14,O biyan moyo ya wari olay no ampakirawat yan kon&#226;?
LUK,11,15,O biyan moyo ya wari liyopan no ampakirawat yan oybon?
LUK,11,16,"No hikamoy tawtawo a main doka a ogali kot tanda moyon mami konlan awa-nak moyo nin lawlabah a bagay, balo-balo pay na konan Ama ha langit."
LUK,11,17,"Ibi ta ibi nay namaot a Masanton Ispirito na konlan hilay ampakirawat kona."""
LUK,11,18,"Ninghan, ampamalayah hi Jesus nin doka a ispirito ha a-say lalaki a pinangibatan nag-in omol odtin lalaki."
LUK,11,19,"Hin na-palayah anay doka a ispirito, nakahalita yay nay lalaki."
LUK,11,20,Naka-ngap hilay tawtawo hin ya-rin.
LUK,11,21,"Kot main omno konla a nanalita, wanla, ""Kanya ya ampaka-palayah dawdoka a ispirito, bana ta binyan na yan kapangyarian ni Satanas a poon lan dawdoka a ispirito."""
LUK,11,22,"Hilay namaot a laloma ay labay lan hobokon hi Jesus, kanya imbalita la kona a pa-kitan na hilan milagron ibat ha langit a pamilbian a inhogo na yan Dios."
LUK,11,23,"Kot tanda ni Jesus a laman isip la, kanya wana konla, ""Mahira a balang kaarian, no hila-hila ot a ampikokontra tan bomagsak syimpri a balang mipa-pamilya, no hila-hila ot a ampikokontra."
LUK,11,24,"Anorin a kaalimbawaan ni Satanas ta no wari ta hila-hila ot a ampikokontra, pa-no man makapagpatoloy a kaarian na?"
LUK,11,25,"Nga-min, wamoyo, angka-palayah koy dawdoka a ispirito ha kapangyarian a ibat koni Satanas."
LUK,11,26,"A-sa ot a rason: Wamoyo, hi Satanas a nami kongko nin kapangyarian para mamalayah dawdoka a ispirito."
LUK,11,27,"Hapay namaot hilay kawkalamoan moyo a ampamalayah anamaot dawdoka a ispirito, hino man no-nin a nami konla nin kapangyarian?"
LUK,11,28,Ambo doman yay Dios?
LUK,11,29,Hila-rin mismo a kalamoan moyo a maari mamaptog a lawlingo kamo!
LUK,11,30,"Hawanin, bana ta yay Dios a nami kongko nin kapangyarian para mamalayah dawdoka a ispirito, labay totolon, yay pa-mag-ari nan Dios ay nilomato ana komoyo."
LUK,11,31,"""Hi Satanas ay bilang a-say tawon makhaw a nakaarmas a ampagwardya ha palasyo na, pigaw kay maano a kawkama-main na."
LUK,11,32,Kot no main a-say mas makhaw ot kona ay malosob tan matalo na ya.
LUK,11,33,"Kowon nay aw-armas a ampasimalaan na, bi-sa ipa-papto nay na-hamham nan kawkama-main na."
LUK,11,34,"[Kanya mapatnag a tinalo koy na hi Satanas ta angka-palayah koy dawdoka a ispirito a kampon na.]"" [Hawanin, wanan impatandaan ni Jesus, ] ""Yay tawon kay angkomampi kongko ay kontra kongko."
LUK,11,35,"Anorin anamaot kapara, yay tawon kay ampakitambay kongko nin manipon tawtawo para tompol kongko ay bilang ot bongat an-ipaka-dayo na hila kongko."""
LUK,11,36,"[Bi-sa tinoroan na hilay naman ni Jesus, wana, ""Alimbawa, ] no main a-say doka a ispirito a inomalih ha tawon nilooban, tomala ya ha lawak a homin kalanom-lanom ta mamiliw nin laloman maiwanan."
LUK,11,37,"Kot no homin yan ma-kit, halitaon na ha sarili na, 'Magbolta ko tana ha inibatan ko.'"
LUK,11,38,"No ha pa-magbolta na kot ma-kit na a yay dati nan nilooban ay bilang ha a-say balin malinis tan maayos [nin homin ampi-wan], yay gaw-on na ay mako yan mangwa nin pitoy ispirito a mas doka ot kona."
LUK,11,39,Bi-sa lomoob hila tan magpirmi konan ya-rin a tawo.
LUK,11,40,"Kanya yay mag-in pa-hal nan ya-rin a tawo ay mas grabi na ingat dinan hin o-na."""
LUK,11,41,"Hin ya-rin a ampanalita hi Jesus, main a-say babayi itaw ha kalabongan a nanalita nin makhaw a bosis, wana, ""Makalma yay nanay mo a namiabing tan namasoso komo."""
LUK,11,42,"Kot wani Jesus, ""Mas makalma hilay tawtawon ampanglongo tan anhomonol ha Halita nan Dios."""
LUK,11,43,"Hin angka-pa-lahan anan angka-pa-lahan a malabong a tawo a ampanglongo koni Jesus, nagpatoloy yan nangaral."
LUK,11,44,"Wana, ""Hikamoy tawtawo hawanin, masyadoy nan karokaan."
LUK,11,45,Ampaningkapan moyo ko ot nin milagro a pamilbian a naibat ako ha langit.
LUK,11,46,Kot homin anan laloman pamilbian a ipa-kit komoyo no ambo yadtaw tanay kaparihon nangyari koni Propita Jonas hin yadtaw.
LUK,11,47,[Toloy awlo tan toloy yabi na ha lalo tiyan nin balyina a] nag-in pamilbian konlan taga Ninive hin yadtaw [a inhogo na yan Dios].
LUK,11,48,"Anorin anamaot kapara, yay mangyari kongko a Naglalaman Tawo ay pamilbian anamaot komoyon tawtawo hawanin a inhogo na kon Dios."
LUK,11,49,"Ha awlon pangongokom, yadtaw Rayna nin 'Bagatan' a ambo tamon kaparan Israelita ay omdong ta ibalita na a nagkasalanan kamo."
LUK,11,50,"Nga-min, halos kalindoyo-doyowan ana nin mondo a inibatan na, kot nako ya syimpri koni Ari Solomon hin yadtaw para manglongo ha karonongan na."
LUK,11,51,Kot hiko a mas holok koni Ari Solomon ay kay moyo ko anlong-on.
LUK,11,52,Hila man a taga Ninive ay omdong anamaot ha awlon pangongokom ta ibalita lay namaot a hikamoy tawtawo hawanin ay nagkasalanan.
LUK,11,53,"Nga-min, hin nangaral hi Propita Jonas konla hin yadtaw ay ni-pangombabali hila."
LUK,11,54,"Kot hiko a mas holok koni Propita Jonas ay kay moyo ko anlong-on."""
LUK,11,55,"[Wana ot ni Jesus, ] ""Homin tawon mamarta nin lamparilya ta bi-sa na iari, o kari hakban na wari nin halop, nokay igwa na syimpri ha dapat pamigwaan pigaw hinoman a lomoob ha bali ay ma-kit nay hawang."
LUK,11,56,Yay mata ay pa-hal ampakapamin hawang ha pa-magkatawo.
LUK,11,57,"No labah a hilap nin tawo, mahawang a intiron pa-magkatawo na."
LUK,11,58,"Kot no doka a hilap na, maroblom anamaot a intiron pa-magkatawo na."
LUK,11,59,"Yay labay kon totolon, mag-ingat ka pigaw yay paninilap mo ay homin awit doka a isip."
LUK,11,60,"Hawanin, no yay pa-magkatawo mo kot labah ta homin anan awit doka a isip, talagan labah kay nan tawo."
LUK,11,61,"No anorin, mag-in kan pa-hal na-pakahawang nin bilang angka-hawangan hosto nin lamparilya."""
LUK,11,62,"Kapiyari nan nanalita ni Jesus, main a-say Pariseo a nangimbita kona para mangan itaw konla."
LUK,11,63,"Naki-ka hi Jesus, bi-sa nakirongo yan nangan."
LUK,11,64,Yadtin Pariseo ay naka-ngap ta na-sikaso na a kay na hinonol ni Jesus a sirimonyan pa-mibano ba-yo mangan [anta kasalanan ya-rin ayon ha totoro lan aw-Israelita].
LUK,11,65,"Kot wani Jesus kona, ""Hikamoy paw-Pariseo, [ha kaaapos moyon ma-honol a sirimonyan pa-manglinis, ] halako moyon ampaka-linison mo-na mo-na a likol nin tawtasa tan pawplato moyo anta panlikol bongat orin, kot yay lalo kanakoman moyo ay pono-pono kaagoman tan karokaan."
LUK,11,66,Kay kamo ampakaintindi!
LUK,11,67,Ambo doman yay Dios a namalsa nin bawbagay a panlikol ay hiya ot syimpri a namalsa nin bawbagay a panloob?
LUK,11,68,"Kanya mami kamon kama-main moyo konlan mawmairap [pigaw mag-in malinis a kanakoman moyo, ] ta bi-sa halban anan bawbagay ay mag-in anamaot malinis para komoyo ha hilap nan Dios."
LUK,11,69,"""Ka-ka-roy ogotan moyo, hikamoy paw-Pariseo!"
LUK,11,70,"Ampami kamo konan Dios nin ikamapolo a parti nin angkaalawah moyo maskin ha pinakamakating a kawklasin bongan pangrikado tan balang pawpihing, balo ta ampo-po-layan moyo yay gawgawa katoynongan tan yay pa-manglabi ha Dios."
LUK,11,71,Hiladti a dapat moyon asikasowon nin ando anamaot lingwanan a lawlaloma.
LUK,11,72,"""Ka-ka-roy ogotan moyo, hikamoy paw-Pariseo!"
LUK,11,73,"Nga-min, mangailig kamon tomoklo ha ambo basta-bastan totokloan ha sawsinagoga tan labay-labay moyon asikasowon kamo ha pawplasa."
LUK,11,74,"Ka-ka-roy ogotan moyo, hikamoy mawmaistron kapanogoan tan paw-Pariseo a ampiabig-abig!"
LUK,11,75,"Bilang kamon pawpinanabonan a homin pamilbian, kanya angka-dalan-dalanan lan tawtawo nin kay la angka-tandaan a nag-in hilay nan mayangat ayon ha kawkapanogoan."
LUK,11,76,"[Anorin a kaalimbawaan moyo ta main kamon an-isi-sikriton karokaan, kanya hilay ambomilbi komoyo ay angkaolamitan anamaot ha karokaan moyo.]"" Hin ya-rin ay main a-say ikspirto ha kawkapanogoan a nanalita koni Jesus, wana, ""Maistro, konan ya-rin hawhinalita mo, pati hikami ay angka-pintasan anamaot."""
LUK,11,77,"Wanan in-obat ni Jesus, ""Iya, hikamo man a mawmaistron kapanogoan ay ka-ka-roy namaot a ogotan moyo!"
LUK,11,78,"Nga-min, lako a kawkapanogoan a an-ipahonol moyo ha tawtawo a bilang nin ampabalatayon moyo hilan mangabyat a kawkarga a halos kay la mabalatay, anta ni a-say galawagaw moyo ay kay moyo tana anggamiton para ipanambay konla pigaw makahonol hila ha an-itoro moyo."
LUK,11,79,Ka-ka-roy ogotan moyo!
LUK,11,80,An-ipangw&#226; moyon pawpantyon hilay pawpropita nan Dios a pinati lan kapapo-papoan moyo.
LUK,11,81,"Kot ha anorin a paralan, hikamoy na mismo a ampamaptog a payag kamo ha gi-ginwa lan kapapo-papoan moyo ta hilay naor a namapati konlan pawpropita, bi-sa hikamoy namaot a ampangw&#226; nin pawpantyon la."
LUK,11,82,"Kanya ha karonongan nan Dios ay wanan impatandaan, 'Mamihogo ako konla nin pawpropita a mangangaral tan aw-apostolis."
LUK,11,83,Kot main konlan hila-rin a patyon la tan hilay laloma ay da-damsakon la.'
LUK,11,84,"Kanya hikamoy tawtawo hawanin ay obaton moyoy namaot konan Dios yay biyay lan halban pawpropita na a pinati paibat hin pinalsay babon lota, paibat koni Abel anggan koni Zacarias a pinati ha pibotlayan nin altar tan timplo."
LUK,11,85,"Iya, ibalita ko komoyo, hikamoy mangobat nin yadtin halban."
LUK,11,86,"""Ka-ka-roy ogotan moyon hikamoy aw-ikspirto ha kawkapanogoan!"
LUK,11,87,"Nga-min, ha klasin an-itoro moyo tongkol ha Halita nan Dios ay bilang moyoy na ingat an-iari ha tawtawo yay sosi para maabriyan komon a pangingintindi la tongkol kona."
LUK,11,88,"Hikamo mismo ay kay nagpahakop kona ta bi-sa ampondan moyo ot hilay malabay pahakop."""
LUK,11,89,"Hin imbalita ni Jesus yadti, masyadon mahobhob kona hilay mawmaistron kapanogoan tan paw-Pariseo."
LUK,11,90,"Kanya pina-pastang la ya ta labay la yan piliton manalita nin lako a bawbagay, tan amba-bantayan la ya ta hapa no ma-taktika la yan makahalita nin lingo pigaw main hilan maibara laban kona."
LUK,12,1,"Hin ya-rin ay libo-liboy tawon nanga-pititipon ha kamainan ni Jesus, anggan ampanga-pidodo-raan hilay nan ayi."
LUK,12,2,"Hawanin, wana yapon ni Jesus konlan dawdisipolos na a imparalan ha alimbawa, ""Pag-atapan moyon kay maolamitan ogali ma-magkonwari nin hilay paw-Pariseo a maiparis ha pampalbag a angkomalat."
LUK,12,3,"Nga-min, homin nakaari a kay ma-tandaan tan homin sikrito a kay mibolgar."
LUK,12,4,"Kanya [alimbawa], anyaman a pini-totolan moyo ha maroblom ay ma-tandaan ha mahawang, [labay totolon, ] anyaman a in-anah moyo ha lalo kwarto nin hikamo-hikamon bongat ay iaghaw pigaw malngo lan tawtawo."""
LUK,12,5,"[Wana ot ni Jesus konla, ] ""Ibalita ko komoyo, aw-amigo, ando kamo mali-mo konlan malabay mangmati komoyo ta lalaman moyon bongat a ma-pati la."
LUK,12,6,Pa-makayari ay kay homin hilay nan magawa.
LUK,12,7,"An-ipao-na koy na komoyo no hinoy dapat moyon kali-mowan: [Homin laloma no ambo yay Dios, bana ta hiya] yay main kapangyarian ambo bongat mamalawi biyay nokay mamibantak ot ha impyirno."
LUK,12,8,"An-oliton ko, hiyay dapat moyon kali-mowan."""
LUK,12,9,"[Wana ot ni Jesus hin ya-rin, ] ""Ambo doman angkailako a limay layno ha loway sintimos bongat?"
LUK,12,10,"Anodtaw pa man, homin ni a-sa konla a angka-liwawan nan Dios."
LUK,12,11,"Balo-balo pay na komoyo, oltimon habot moyo ay tanda nay bilang."
LUK,12,12,"Kanya ando kamo mali-mo ha anyamay mangyari komoyo, bana ta mas maalaga kamo ot ha lako a layno."""
LUK,12,13,"Wana ot ni Jesus, ""Ibalita ko komoyo, hinoman a ampamibalita ha kapara na a hiko kot Katawan na, hiko a Naglalaman Tawo ay bilbion ko yay namaot ha arapan lan aw-anghil nan Dios."
LUK,12,14,Balo ta yay tawon ampamibalita ha kapara na a ambo na kon Katawan ay ibalita koy namaot ha arapan lan aw-anghil nan Dios a ambo na kon Katawan.
LUK,12,15,"""Hinoman a ampanalita nin kontra kongko a Naglalaman Tawo ay ma-patawad na ya ot Dios."
LUK,12,16,"Kot yay tawon ampanalita nin doka kontra ha Masanton Ispirito nan Dios ay kay na patawaron Dios."""
LUK,12,17,"[Wana ot ni Jesus, ] ""Ha panaon a ayton la kamo ha sawsinagoga o konlan gawgobirnador o hilay laloma ot a main kapangyarian para imbistigawon bana ha katotpol moyo kongko, ando kamo mag-aborido no pa-no moyo hila obaton o anyay halitaon moyo."
LUK,12,18,"Bana ta konan ya-rin a oras, yay Masanton Ispirito nan Dios a mamitoro komoyo no anyay dapat moyon halitaon."""
LUK,12,19,"Hawanin, main nin a-say lalaki konlan malabong a tawo itaw a naki-totol koni Jesus, wana, ""Maistro, ka-totolon mo pay talakaka ko a ibi nay na yay parti ko ha tinawil mi ha matoantawo mi."""
